Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2003,1,소방원론,1,건물화재시 플래쉬오버의 발생시간과는 관계가 없는 것은?,,내장재료,개구율,화원의 크기,건물의 층수,4
소방설비산업기사(기계),2003,1,소방원론,2,불티가 바람에 날리거나 또는 화재현장에서 상승하는 열기류 중심에 휩쓸려 원거리 가연물에 착화하는 현상을 무엇이라 하는가?,,비화,전도,대류,복사,1
소방설비산업기사(기계),2003,1,소방원론,3,"인화성, 가연성물질의 취급장소에 대한 화재와 폭발의 방지방법이 아닌 것은?",,발화원을 없앤다.,취급장소 주위의 공기대신 불활성기체로 바꾼다.,밀폐된 용기내에 보관한다.,환기시설을 하지 않는다.,4
소방설비산업기사(기계),2003,1,소방원론,4,건축물의 방화계획에서 공간적 대응에 해당하지 않는 것은?,,특별피난계단,제연설비,직통계단,방화구획,2
소방설비산업기사(기계),2003,1,소방원론,5,휘발성 물질에 불꽃을 접하여 발화될 수 있는 최저 온도는?,,인화점,발화점,연소점,자연발화점,1
소방설비산업기사(기계),2003,1,소방원론,6,훈소(燻燒)화재를 부분적으로 설명한 것이다. 옳지 않은 것은?,,거의 밀폐된 내화구조로된 실내화재시 많이 일어난다.,신선한 공기의 공급이 불충분하여 연소(延燒)가 거의 정지 또는 매우 느리게 진행된다.,화재의 종기단계에 나타내는 현상으로 가연물이 거의 소진되고 더이상 연소(延燒)가 진행되지 않는 상태를 말한다.,훈소중에도 열축적은 계속되어 외부 공기가 갑자기 유입될 때에는 급격한 연소(延燒)가 일어날 수 있는 상태를 말한다.,3
소방설비산업기사(기계),2003,1,소방원론,7,방염에 대한 정의로 옳은 것은?,,"직물, 카페트, 실내장식물 등에 인위적으로 내열성능을 부여하여 불에 전혀 타지 않게 하는 것을 말한다.","직물, 카페트, 실내장식물 등에 대하여 화재시 화염의 전파를 완전히 차단하도록 가공처리한 것을 말한다.",연소하기 쉬운 건축물의 실내장식물 등 또는 그 재료에 어떤 방법을 가하여 연소하기 어렵게 만든 것을 말한다.,"직물, 카페트, 실내장식물 등에 대하여 불연성능 및 내화성능을 갖도록 가공처리한 것을 말한다.",3
소방설비산업기사(기계),2003,1,소방원론,8,방직공장에 대한 소화설비로 적응성이 가장 적은 것은?,,물을 방사하는 것,강화액을 방사하는 것,포말(泡沫)을 방사하는 것,이산화탄소를 방사하는 것,4
소방설비산업기사(기계),2003,1,소방원론,9,초기화재의 소화용으로 사용되지 않는 것은?,,스프링클러설비,소화기,옥내소화전설비,연결송수관설비,4
소방설비산업기사(기계),2003,1,소방원론,10,목재로 된 건축물이 화재가 발생하여 진화될 때까지의 과정을 설명한 것중 알맞은 것은?,,무염착화→ 발염착화→ 최성기→ 연소낙하,발화→ 무염착화→ 연소낙하→ 진화,무염착화→ 최성기→ 연소낙하→ 진화,발염착화→ 무염착화→ 발화→ 진화,1
소방설비산업기사(기계),2003,1,소방원론,11,화재 발생시 인명피해가 발생하는 주요 원인은 사람의 심리상태로 인한 화재현장에서의 행동 때문이다. 화재 발생장소에서의 사람의 심리상태로 볼 수 없는 것은?,,금전 또는 물욕으로 화재시 신속한 대피를 못함,공포 끝에 당황하여 피난구를 제대로 찾지 못함,육친의 정때문에 자기가족을 구하려고 방황함,책임감 때문에 대피를 하지 않음,4
소방설비산업기사(기계),2003,1,소방원론,12,"기체, 고체, 액체에서 나오는 분해가스나 증기의 농도를 작게하여 연소를 중지시키는 소화방법은?",,냉각소화,질식소화,제거소화,희석소화,4
소방설비산업기사(기계),2003,1,소방원론,13,섬유중 화재 위험성이 가장 낮은 것은?,,식물성 섬유,합성섬유,동물성 섬유,레이온,3
소방설비산업기사(기계),2003,1,소방원론,14,가연물이 연소하기 쉬운 조건으로 틀린 것은?,,산소와 친화력이 클 것,열전도율이 작을 것,활성화 에너지가 클 것,발열량이 클것,3
소방설비산업기사(기계),2003,1,소방원론,15,연기가 사람의 피난행동에 미치는 영향이 아닌 것은?,,패닉현상,2차적인 재해,만발효과,질식,3
소방설비산업기사(기계),2003,1,소방원론,16,화재로 인한 피해에는 직접피해와 간접피해로 나눌 수 있다. 간접피해에 속하는 것은?,,내장재료의 피해,인명피해,업무중지에 의한 피해,소화수에 의한 설비피해,3
소방설비산업기사(기계),2003,1,소방원론,17,자신이 연소하지 않고 다른 가연성 물질이 연소할 수 있도록 도와주는 가스는?,,N$_2$,O$_2$,Ar,CO$_2$,2
소방설비산업기사(기계),2003,1,소방원론,18,다음 설명중 틀린 것은?,,"메탄, 에탄, 프로판, 부탄가스중에서 연소열이 가장 높은 것은 부탄가스이다.",액체표면으로부터 발생된 증기가 연소하는 현상이 액체 가연물의 연소과정이다.,발화온도가 높은 것은 연소점이 낮다.,헬륨은 산소 공급원과 관계가 없다.,3
소방설비산업기사(기계),2003,1,소방원론,19,불꽃연소와 작열연소에 관한 설명으로 옳은 것은?,,불꽃연소는 작열연소에 비해 대체로 발열량이 크다.,작열연소에는 연쇄반응이 동반된다.,분해연소는 작열연소의 한 형태이다.,"작열연소는 불완전 연소시에, 불꽃연소는 완전 연소시에 나타난다.",1
소방설비산업기사(기계),2003,1,소방원론,20,D급 화재란 다음 중 어느 것을 의미하는가?,,"A,B 급 화재 또는 A,C 급 화재 등의 복합 화재",모든 화재 중 인명 손실이 있는 화재,선박 화재 또는 임야 화재 등의 특수 화재,가연성 금속 화재,4
소방설비산업기사(기계),2003,1,소방유체역학,21,"지름 300mm인 원형관속을 6kg/s의 질량유량으로 공기가 흐르고 있다. 관속 공기의 압력은 250kPa, 온도는 20℃일 때 관속을 흐르는 공기의 평균속도는 몇 m/s인가? (단, 공기의 기체상수는 0.287kJ/kg·K이다.)",,22.5,24.5,26.5,28.5,4
소방설비산업기사(기계),2003,1,소방유체역학,22,다음에 열거한 점도계 중에는 점도를 측정하는 기본원리가 나머지 3종류와 다른 점도계는?,,Saybolt 점도계,Ostwald 점도계,Stormer 점도계,Engler 점도계,3
소방설비산업기사(기계),2003,1,소방유체역학,23,소화약제 중에서 CO$_2$ 소화약제에 대한 주된 소화 효과는 어느 것인가?,,질식,냉각,연쇄반응차단,부촉매,1
소방설비산업기사(기계),2003,1,소방유체역학,24,라이트 워터(Light Water)는 어느 포의 일종인가?,,단백포,내알콜포,불화단백포,수성막포,4
소방설비산업기사(기계),2003,1,소방유체역학,25,옥내소화전용 소방펌프 2대를 병렬로 연결하였다. 마찰 손실을 무시할 때 기대할 수 있는 효과는?,,펌프의 양정은 증가하나 유량은 감소한다.,펌프의 유량은 증대하나 양정은 감소한다.,펌프의 양정은 증가하나 유량과는 무관하다.,펌프의 유량은 증대하나 양정과는 무관하다.,4
소방설비산업기사(기계),2003,1,소방유체역학,26,직경 15cm인 관에 5m/s의 평균 유속으로 물이 흐른다. 이 관로의 40m 구간에서 생긴 손실수두가 6m라고 할때 관로의 마찰 손실계수는?,,0.0882,0.0176,11.33,0.0005,2
소방설비산업기사(기계),2003,1,소방유체역학,27,다음 그림에서의 Q$_1$의 량을 옳게 나타낸 식은?,O,$Q_1 = \frac{Q}{2}(1 - \cos\theta)$,$Q_1 = \frac{Q}{2}(0 + \cos\theta)$,$Q_1 = \frac{\rho Q}{2}\sin\theta$,$Q_1 = \frac{\rho Q}{2}\cos\theta$,2
소방설비산업기사(기계),2003,1,소방유체역학,28,"안지름이 300mm인 원관에 설치된 지름 100mm인 오리피스를 통하여 물이 흐르고 있다. 오리피스 전과 축소부의 압력차가 1.5mAq일 때 유량은 몇 L/s인가? (단, 유량계수는 C$_V$ = 0.7이다.)",,29.8,31.6,33.5,35.9,1
소방설비산업기사(기계),2003,1,소방유체역학,29,이상기체 상태 방정식에 포함되어 있는 기체상수와 관계없는 것은?,,보일-샤를의 법칙을 만족하도록 한다.,1kg의 기체를 1K만큼 정압 가열했을때 기체의 팽창에 따른 일의 양을 뜻한다.,절대온도에 반비례하고 절대압력과 비체적의 곱에 비례한다.,달톤의 분압법칙을 만족한다.,4
소방설비산업기사(기계),2003,1,소방유체역학,30,열역학적 완전가스의 상태변화에서 정압변화는?,,$PV^k$ = 일정,$PV$ = 일정,$P/T$ = 일정,$V/T$ = 일정,4
