Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2018,1,소방원론,1,내화구조의 지붕에 해당하지 않는 구조는?,,철근콘크리트조,철골철근콘크리트조,철재로 보강된 유리블록,무근콘크리트조,4
소방설비산업기사(기계),2018,1,소방원론,2,조리를 하던 중 식용유 화재가 발생하면 신선한 야채를 넣어 소화할 수 있다. 이 때의 소화방법에 해당하는 것은?,,희석소화,냉각소화,부촉매소화,질식소화,2
소방설비산업기사(기계),2018,1,소방원론,3,소화방법 중 질식소화에 해당하지 않는 것은?,,이산화탄소 소화기로 소화,포소화기로 소화,마른모래로 소화,Halon-1302 소화기로 소화,4
소방설비산업기사(기계),2018,1,소방원론,4,건축물에서 방화구획의 구획 기준이 아닌 것은?,,피난구획,수평구획,층간구획,용도구획,1
소방설비산업기사(기계),2018,1,소방원론,5,"25℃에서 증기압이 100mmHg이고 증기밀도(비중)가 2인 인화성액체의 증기-공기밀도는 약 얼마인가? (단, 전압은 760mmHg로 한다.)",,1.13,2.13,3.13,4.13,1
소방설비산업기사(기계),2018,1,소방원론,6,미분무소화설비의 소화효과 중 틀린 것은?,,질식,부촉매,냉각,유화,2
소방설비산업기사(기계),2018,1,소방원론,7,가연물이 되기 위한 조건이 아닌 것은?,,산화되기 쉬울 것,산소와의 친화력이 클 것,활성화 에너지가 클 것,열전도도가 작을 것,3
소방설비산업기사(기계),2018,1,소방원론,8,자연발화성 물질인 것은?,,황린,나트륨,칼륨,유황,1
소방설비산업기사(기계),2018,1,소방원론,9,물의 비열과 증발잠열을 이용한 소화효과는?,,희석효과,억제효과,냉각효과,질식효과,3
소방설비산업기사(기계),2018,1,소방원론,10,기름탱크에서 화재가 발생하였을 때 탱크 하부에 있는 물 또는 물-기름 에멀젼이 뜨거운 열유층에 의해서 가열되어 유류가 탱크 밖으로 갑자기 분출하는 현상은?,,리프트(Lift),백화이어(Back-Fire),플래쉬오버(Flash Over),보일오버(Boil Over),4
소방설비산업기사(기계),2018,1,소방원론,11,"분말소화약제 중 A, B, C급의 화재에 모두 사용할 수 있는 것은?",,제1종 분말소화약제,제2종 분말소화약제,제3종 분말소화약제,제4종 분말소화약제,3
소방설비산업기사(기계),2018,1,소방원론,12,전기 부도체이며 소화 후 장비의 오손 우려가 낮기 때문에 전기실이나 통신실등의 소화설비로 적합한 것은?,,스프링클러소화설비,옥내소화전설비,포소화설비,이산화탄소소화설비,4
소방설비산업기사(기계),2018,1,소방원론,13,메탄가스 1mol을 완전 연소시키기 위해서 필요한 이론적 최소 산소요구량은 몇 mol인가?,,1,2,3,4,2
소방설비산업기사(기계),2018,1,소방원론,14,적린의 착화온도는 약 몇 ℃인가?,,34,157,180,260,4
소방설비산업기사(기계),2018,1,소방원론,15,플래쉬오버(Flash Over)의 지연대책으로 틀린 것은?,,두께가 얇은 가연성 내장재료를 사용한다.,열전도율이 큰 내장재료를 사용한다.,주요구조부를 내화구조로 하고 개구부를 적게 설치한다.,실내에 저장하는 가연물의 양을 줄인다.,1
소방설비산업기사(기계),2018,1,소방원론,16,열에너지원 중 화학적 열에너지가 아닌 것은?,,분해열,용해열,유도열,생성열,3
소방설비산업기사(기계),2018,1,소방원론,17,"20℃의 물 400g을 사용하여 화재를 소화하였다. 물 400g이 모두 100℃로 기화하였다면 물이 흡수한 열량은 몇 kcal인가? (단, 물의 비열은 1cal/g·℃이고, 증발잠열은 539cal/g이다.)",,215.6,223.6,247.6,255.6,3
소방설비산업기사(기계),2018,1,소방원론,18,제3종 분말소화약제의 주성분으로 옳은 것은?,,탄산수소칼륨,탄산수소나트륨,탄수소칼륨과 요소,제1인산암모늄,4
소방설비산업기사(기계),2018,1,소방원론,19,청정소화약제 중 최대허용설계농도가 가장 낮은 것은?,,FC-3-1-10,FIC-1311,FK-5-1-12,IG-541,2
소방설비산업기사(기계),2018,1,소방원론,20,목조건축물의 온도와 시간에 따른 화재 특성으로 옳은 것은?,,저온단기형,저온장기형,고온단기형,고온장기형,3
소방설비산업기사(기계),2018,1,소방유체역학,21,지름이 10mm인 노즐에서 물이 방사되는 방사압(계기압력)이 392kPa라면 방수량은 약 몇 m$^3$/min인가?,,0.402,0.22,0.132,0.012,3
소방설비산업기사(기계),2018,1,소방유체역학,22,"옥내소화전 설비의 배관에 유속이 3m/s인 위치에 피토정압관을 설치하였을 때, 정체압과 정압의 차를 수두로 나타내면 몇 m가 되겠는가?",,0.46,4.6,0.92,9.2,1
소방설비산업기사(기계),2018,1,소방유체역학,23,"관 속의 부속품을 통한 유체 흐름에서 관의 등가길이(상당길이)를 표현하는 식은? (단, 부차적 손실계수는 K, 관의 지름은 d, 관 마찰계수는 f이다.)",,Kfd,$\frac{fd}{K}$,$\frac{kf}{d}$,$\frac{Kd}{f}$,4
소방설비산업기사(기계),2018,1,소방유체역학,24,"물이 안지름 600mm의 파이프를 통하여 평균 3m/s의 속도로 흐를 때, 유량은 약 몇 m$^3$/s인가?",,0.34,0.85,1.82,2.88,2
소방설비산업기사(기계),2018,1,소방유체역학,25,단면적이 10m$^2$이고 두께가 2.5cm인 단열재를 통과하는 열전달량이 3kW이다. 내부(고온)면의 415℃이고 단열재의 열전도도가 0.2W/(m·K)일 때 외부(저온)면의 온도는?,,353℃,378℃,196℃,402℃,2
소방설비산업기사(기계),2018,1,소방유체역학,26,어떤 오일의 동점성계수가 2×10$^{-4}$m$^2$/s이고 비중이 0.9라면 점성계수는 약 몇 kg/(m·s)인가?,,1.2,2,0.18,1.8,3
소방설비산업기사(기계),2018,1,소방유체역학,27,"다음 중 동점성계수의 차원으로 올바른 것은? (단, M, L, T는 각각 질량, 길이, 시간을 나타낸다.)",,ML$^{-1}$T$^{-1}$,ML$^{-1}$T$^{-2}$,L$^2$T$^{-1}$,MTL$^{-2}$,3
소방설비산업기사(기계),2018,1,소방유체역학,28,"개방된 물통에 깊이 2m로 물이 들어있고, 물 위에 깊이 2m의 기름이 떠 있다. 그림의 비중이 0.5일 때, 물통 밑바닥에서의 압력은 약 몇 Pa인가? (단, 유체 상부면에 작용하는 대기압은 무시한다.)",,9810,16280,29420,34240,3
소방설비산업기사(기계),2018,1,소방유체역학,29,다음 중 압력차를 측정하는데 사용되는 기구는?,,로터미터,U자관 액주계,열전대,위어,2
소방설비산업기사(기계),2018,1,소방유체역학,30,정지유체 속에 잠겨있는 경사진 평면에서 압력이 의해 작용하는 합력의 작용점에 대한 설명으로 옳은 것은?,,도심의 아래에 있다.,도심의 위에 있다.,도심의 위치와 같다.,도심의 위치와 관계가 없다.,1
소방설비산업기사(기계),2018,1,소방유체역학,31,관의 단면에 축소부분이 있어서 유체를 단면에서 가속시킴으로써 생기는 압력차이를 측정하여 유량을 측정하는 장치가 있다. 다음 중 이에 해당하지 않는 것은?,,nozzle meter,orifice meter,venturi meter,rota meter,4
소방설비산업기사(기계),2018,1,소방유체역학,32,"길이 300m, 지름 10cm인 관에 1.2m/s의 평균 속도로 물이 흐르고 있다면 손실수두는 약 몇 m인가? (단, 관의 마찰계수는 0.02이다.)",,2.1,4.4,6.7,8.3,2
소방설비산업기사(기계),2018,1,소방유체역학,33,"어떤 펌프가 1400rpm으로 회전할 때 12.6m의 전양정을 갖는다고 한다. 이 펌프를 1450rpm으로 회전할 경우 전양정은 약 몇 m인가? (단, 상사 법칙을 만족한다고 한다.)",,10.6,12.6,13.5,14.8,3
소방설비산업기사(기계),2018,1,소방유체역학,34,"송풍기의 전압이 10KPa이고, 풍량이 3m$^3$/s인 송풍기의 동력은 몇 kW인가? (단, 공기의 밀도는 1.2m$^3$/kg이다.)",,30,56,294,353,1
소방설비산업기사(기계),2018,1,소방유체역학,35,"20℃, 100kPa의 공기 1kg을 일차적으로 300kPa까지 등온압축시키고 다시 1000kPa까지 단열압축시켰다. 압축 후의 절대온도는 약 몇 K인가? (단, 모든 과정은 가역과정이고 공기의 비열비는 1.4이다.)",,413K,433K,453K,473K,1
