Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2005,4,소방원론,1,불꽃 연소의 특성이 아닌 것은?,,작열연소보다 산화반응 속도가 크다.,연쇄반응이 일어난다.,작열연소보다 발열이 크다.,가연물 내부에서도 격렬한 연소가 진행된다.,4
소방설비산업기사(기계),2005,4,소방원론,2,다음 중 셀롤로이드 또는 폴리우레탄 등이 연소할 때 발생하는 연소생성물로 옳은 것은?,,시안화수소,아크릴로레인,질소산화물,암모니아,3
소방설비산업기사(기계),2005,4,소방원론,3,다음의 소화원리중 냉각효과에 의한 화학소화 메카니즘은?,,산림화재시 연소확대를 저지하기 위하여 맞불을 놓았다.,튀김기름이 타고 있을 때 신선한 야채를 넣었다.,알콜이 실험대 표면에서 타고 있을 때 실험복을 덮어 소화했다.,가연물의 활성성분을 산소와 반응하지 못하도록 염소브롬등의 할로겐계 원소를 접촉시켰다.,2
소방설비산업기사(기계),2005,4,소방원론,4,"화재의 등급에서 E급에 해당하는 표시색은? (단, 가스화재이다.)",,백색,황색,청색,무색,2
소방설비산업기사(기계),2005,4,소방원론,5,상태의 변화없이 물질의 온도를 변화시키기 위해서 가해진 열을 무엇이라 하는가?,,현열,잠열,비열,융해열,1
소방설비산업기사(기계),2005,4,소방원론,6,제1류 위험물로서 그 성질이 산화성고체인 것은?,,셀룰로이드류,금속분류,아염소산염류,과염소산,3
소방설비산업기사(기계),2005,4,소방원론,7,목재로 된 건축물이 화재가 발생하여 진화될 때까지의 과정을 설명한 것중 알맞은 것은?,,무염착화 → 발염착화 → 최성기 → 연소낙하 → 진화,발화 → 무염착화 → 연소낙하 → 진화,발화 → 발염착화 → 무염착화 → 연소낙하 → 진화,발염착화 → 무염착화 → 발화 → 진화,1
소방설비산업기사(기계),2005,4,소방원론,8,건축물의 피난 동선 및 피난에 대한 설명으로 옳지 않은 것은?,,"피난동선은 가급적 단순, 명료한 형태가 좋다.",막다른 복도는 가능한 짧게하는 것이 유리하다.,"피난동선이라 함은 복도, 계단, 엘리베이터 등 피난을 위한 이동수단을 말한다.",피난계단은 돌음계단으로 하여서는 아니된다.,3
소방설비산업기사(기계),2005,4,소방원론,9,가연물이 연소할 때 연쇄반응을 차단하기 위하여는 공기중의 산소량을 일반적으로 몇 % 이하로 억제해야 하는가?,,15,17,19,21,1
소방설비산업기사(기계),2005,4,소방원론,10,화학열이라고 할 수 없는 것은?,,연소열,분해열,압축열,용해열,3
소방설비산업기사(기계),2005,4,소방원론,11,실내화재에 있어서 플래쉬 오버 시점에서의 실내온도는 일반적으로 약 몇 ℃ 정도인가?,,500 ~ 600,800 ~ 1000,1500 ~ 1600,2000 ~ 2100,2
소방설비산업기사(기계),2005,4,소방원론,12,화재의 증가 추세의 주요 원인이 아닌 것은?,,플라스틱 등 가연성 물질의 대량 생산,새롭고 위험한 생산방법의 도입,방화구축된 건물의 증가,사회불안에 따른 방화의 증가,3
소방설비산업기사(기계),2005,4,소방원론,13,할로겐화합물 소화약제의 특성이 아닌 것은?,,비점이 비교적 낮다.,기화되기 쉽다.,인화점이 높아야 한다.,공기보다 무거워야 한다.,3
