Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2005,1,소방원론,1,정전기 발생을 억제하기 위한 조치로서 적합하지 않은 것은?,,공기를 이온화시킨다.,상대습도를 70%이상이 되도록 한다.,가솔린등을 파이프라인을 통하여 수송시 10m/sec이하의 유속으로 한다.,주유시 전도성를 갖는 철사등을 호스에 넣고 끝을 접지시킨다.,3
소방설비산업기사(기계),2005,1,소방원론,2,소화의 원리에서 소화형태로 볼 수 없는 것은?,,발열소화,화학소화(부촉매효과),희석소화,제거소화,1
소방설비산업기사(기계),2005,1,소방원론,3,다음 중 물속에 저장해야 하는 것으로 옳게 표현 한 것은?,,"나트륨, 칼륨","칼륨, 이황화탄소","이황화탄소, 황린","황린, 나트륨",3
소방설비산업기사(기계),2005,1,소방원론,4,전기화재가 발생하였을 때 적응시키기 위한 방법이 아닌 것은?,,무상 주수,하론소화약제 방사,봉상 주수,분말소화설비,3
소방설비산업기사(기계),2005,1,소방원론,5,액체의 발화 위험성의 기준이 되는 것은?,,인화점,착화점,비등점,연소범위,1
소방설비산업기사(기계),2005,1,소방원론,6,전기화재의 원인으로 볼 수 없는 것은?,,승압에 의한 발화,과전류에 의한 발화,누전에 의한 발화,단락에 의한 발화,1
소방설비산업기사(기계),2005,1,소방원론,7,미생물의 발열에 의한 자연발화 형태로 옳은 것은?,,셀롤로이드,건성유,퇴비,활성탄,3
소방설비산업기사(기계),2005,1,소방원론,8,피난대책의 일반적 원칙이 아닌 것은?,,2방향 이상의 피난계획을 세운다.,피난통로는 간단명료하여야 한다.,"피난설비는 고정적인 시설에 의하고, 피난기구는 피난이 늦어진 소수의 사람들에 대한 예외적인 보조수단이다.",피난의 수단으로는 원시적인 방법보다는 최신의 운송설비를 이용하는 것이 원칙이다.,4
소방설비산업기사(기계),2005,1,소방원론,9,준불연재료란?,,"철근콘크리트조, 연와조 기타 이와 유사한 성능의 재료",철망모르터로 바름두께가 2cm 이상인것,불에 잘 타지 아니하는 성능을 가진 재료,불연재료에 준하는 방화성능을 가진 재료,4
소방설비산업기사(기계),2005,1,소방원론,10,위험물 제조소의 안전장치의 종류로서 적합하지 않은 것은?,,감압밸브,안전밸브,자동적으로 압력을 승압시키는 장치,릴리프밸브(Relief valve),3
소방설비산업기사(기계),2005,1,소방원론,11,연소시 부식성 가스를 가장 많이 방출하는 물질은?,,폴리에칠렌,폴리우레탄,폴리스티렌,폴리염화비닐,4
소방설비산업기사(기계),2005,1,소방원론,12,다음 소화제 중에서 변전실 화재시 적당하지 않은 것은?,,이산화탄소,분말,할론,포,4
소방설비산업기사(기계),2005,1,소방원론,13,50 BTU의 열량은 몇 cal에 해당하는가?,,12600,15000,22600,25000,1
소방설비산업기사(기계),2005,1,소방원론,14,연기속에 포함된 유해물질(gas)의 독성 중 인체에 가장 위험한 것은?,,이산화탄소,일산화탄소,염소,포스겐,4
소방설비산업기사(기계),2005,1,소방원론,15,피난에 유효한 건축계획으로서 거리가 먼 것은?,,2 방향 피난로 확보,에스컬레이트 설치,내장재 불연화,안전구획의 확보,2
소방설비산업기사(기계),2005,1,소방원론,16,소방법의 위험물 성질에 대한 설명 중 틀린 것은?,,1류위험물: 강산화성 물질,2류위험물: 상온에서 기체상으로 타기쉬운 물질,3류위험물: 금수성물질,4류위험물: 가연성·인화성 액체,2
소방설비산업기사(기계),2005,1,소방원론,17,방화상 유효한 구획 중 일정규모 이상이면 건축물에 적용되는 방화구획을 하여야 한다. 연소확대 방지를 위한 방화 구획의 종류가 아닌 것은?,,층 또는 면적별 구획,승강기의 승강로 구획,위험용도별 구획,수용인원 단위별 구획,4
소방설비산업기사(기계),2005,1,소방원론,18,자신이 연소하지 않고 다른 가연성 물질이 연소할 수 있도록 도와주는 가스는?,,N$_2$,O$_2$,Ar,CO$_2$,2
소방설비산업기사(기계),2005,1,소방원론,19,가연물질의 조건으로 옳지 않은 것은?,,"산화하기 쉽고, 산소와 결합시 발열량이 커야 한다.",연소반응을 일으키는 활성화 에너지가 커야 한다.,열의 축적이 용이하여야 한다.,연쇄반응을 일으키기 쉬워야 한다.,2
소방설비산업기사(기계),2005,1,소방원론,20,건축물의 구조내력상 주요한 부분이 아닌 것은?,,보,지붕틀,주계단,간벽,4
