Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2008,2,소방원론,1,다음 중 증기압의 단위가 아닌 것은?,,mmHg,kPa,N/cm$^2$,cal/℃,4
소방설비산업기사(기계),2008,2,소방원론,2,화재로 인하여 산소가 부족한 건물 내에 산소가 새로 유입된 때에는 고열가스의 폭발 또는 급속한 연소가 발생하는데 이 현상을 무엇이라고 하는가?,,플래쉬 오버(Flash over),보일 오버(Boil over),백 드래프트(Back draft),백 파이어(Back fire),3
소방설비산업기사(기계),2008,2,소방원론,3,제3종 분말소화약제의 주성분은?,,탄산수소나트륨,제1인산암모늄,탄산수소칼륨,탄산수소칼륨과 요소,2
소방설비산업기사(기계),2008,2,소방원론,4,자연발화를 방지하는 방법으로 틀린 것은?,,습도가 높은 곳을 피한다.,저장실의 온도를 높인다.,통풍을 잘 시킨다.,열이 쌓이지 않게 퇴적방법에 주의한다.,2
소방설비산업기사(기계),2008,2,소방원론,5,화재시 발생할 수 있는 유해한 가스로 혈액 중의 산소 운반 물질인 헤모글로빈과 결합하여 헤모글로빈에 의한 산소 운반을 방해하는 작용을 하는 것은?,,CO,CO$_2$,H$_2$,H$_2$O,1
소방설비산업기사(기계),2008,2,소방원론,6,다음 중 유도등의 종류가 아닌 것은?,,객석유도등,무대유도등,피난구유도등,통로유도등,2
소방설비산업기사(기계),2008,2,소방원론,7,건축물의 주요 구조부에 해당하는 것은?,,작은 보,옥외 계단,지붕틀,최하층 바닥,3
소방설비산업기사(기계),2008,2,소방원론,8,위험물안전관리법상 제1류 위험물의 성질을 옳게 나타낸 것은?,,가연성 고체,산화성 고체,인화성 액체,자연발화성 물질,2
소방설비산업기사(기계),2008,2,소방원론,9,질소가 가연물이 될 수 없는 이유를 가장 옳게 설명한 것은?,,흡열 반응을 하기 때문에,연소시 화염이 없기 때문에,산소와 반응성이 대단히 적기 때문에,발열 반응을 하기 때문에,1
소방설비산업기사(기계),2008,2,소방원론,10,고체의 일반적인 연소 형태에 해당하지 않는 것은?,,표면연소,분해연소,증발연소,확산연소,4
소방설비산업기사(기계),2008,2,소방원론,11,다음 중 자체에 산소를 포함하고 있어서 자기연소가 가능한 물질은?,,니트로글리세린,금속칼륨,금속나트륨,황린,1
소방설비산업기사(기계),2008,2,소방원론,12,연소범위에 대한 다음 설명 중 틀린 것은?,,연소범위에는 상한값과 하한값이 있다.,온도가 올라가면 연소범위는 넓어진다.,연소범위가 좁을수록 폭발의 위험이 크다.,연소범위는 압력의 영향을 받는다.,3
소방설비산업기사(기계),2008,2,소방원론,13,가연물질의 조건으로 옳지 않은 것은?,,산화되기 쉬워야 한다.,연소반응을 일으키는 활성화에너지가 커야 한다.,열의 축적이 용이하여야 한다.,산소와의 친화력이 커야 한다.,2
소방설비산업기사(기계),2008,2,소방원론,14,칼륨과 같은 금속분말 화재시 주수소화가 부적당한 가장 큰 이유는?,,수소가 발생되기 때문,유독가스가 발생되기 때문,산소가 발생되기 때문,금속이 부식되기 때문,1
소방설비산업기사(기계),2008,2,소방원론,15,CO$_2$ 소화기가 갖는 주된 소화 효과는?,,냉각소화,질식소화,연료제거소화,연쇄반응차단소화,2
소방설비산업기사(기계),2008,2,소방원론,16,다음 중 소화의 원리에서 소화형태로 볼 수 없는 것은?,,발열소화,질식소화,희석소화,제거소화,1
소방설비산업기사(기계),2008,2,소방원론,17,정전기 화재사고의 예방대책으로 옳지 않은 것은?,,제전기를 설치한다.,공기를 되도록 건조하게 유지시킨다.,접지를 한다.,공기를 이온화한다.,2
소방설비산업기사(기계),2008,2,소방원론,18,제3류 위험물인 나트륨 화재시의 소화방법으로 가장 적합한 것은?,,이산화탄소 소화약제를 분사한다.,건조사를 뿌린다.,할론 1301을 분사한다.,물을 뿌린다.,2
소방설비산업기사(기계),2008,2,소방원론,19,다음 중 연소의 3요소라고 할 수 있는 것은?,,"공기, 연료, 바람","연료, 산소, 열","마찰, 수분, 열","열, 산소, 공기",2
소방설비산업기사(기계),2008,2,소방원론,20,화재의 분류에서 다음 중 A급 화재에 속하는 것은?,,유류,목재,전기,가스,2
소방설비산업기사(기계),2008,2,소방유체역학,21,내경 20cm인 배관에 매분 5.4m$^3$의 물이 흐르고 있을 때 유속은 약 몇 m/s인가?,,2.08,2.86,3.52,5.05,2
