Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2009,4,소방원론,1,황린의 저장방법으로 옳은 것은?,,물 속에 저장한다.,아세톤 속에 저장한다.,강산화제와 혼합하여 저장한다.,아세틸렌 가스로 봉입하여 저장한다.,1
소방설비산업기사(기계),2009,4,소방원론,2,플래쉬 오버(Flash Over) 발생시간과 내장재의 관계에 대한 설명 중 틀린 것은?,,벽보다 천장재가 크게 영향을 미친다.,난연재료는 가연재료보다 빨리 발생한다.,열전도율이 작은 내장재가 빨리 발생한다.,내장재의 두께가 얇은 쪽이 빨리 발생한다.,2
소방설비산업기사(기계),2009,4,소방원론,3,일반 건축물에서 가연성 건축 구조재와 가연성 수용물의 양으로 건물화재시 화재 위험성을 나타내는 용어는?,,화재하중,연소범위,활성화에너지,착화점,1
소방설비산업기사(기계),2009,4,소방원론,4,기름탱크에서 화재가 발생하였을 때 탱크 저면에 있는 물 또는 물-기름 에멀젼이 뜨거운 열유층에 의해서 가열되어 유류가 탱크 밖으로 갑자기 분출하는 현상은?,,리프트(Lift),백 화이어(Back-Fire),플래시 오버(Flash Over),보일 오버(Boil Over),4
소방설비산업기사(기계),2009,4,소방원론,5,다음 중 화재의 원인으로 볼 수 없는 것은?,,복사열,마찰열,기화열,정전기,3
소방설비산업기사(기계),2009,4,소방원론,6,다음 중 열분해하여 산소를 발생시키는 물질이 아닌 것은?,,과산화칼륨,과염소산칼륨,이황화탄소,염소산칼륨,3
소방설비산업기사(기계),2009,4,소방원론,7,건축물의 주요구조부가 아닌 것은?,,내력벽,지붕틀,보,옥외계단,4
소방설비산업기사(기계),2009,4,소방원론,8,공기 중 산소의 농도를 낮추어 화재를 진압하는 소화방법에 해당하는 것은?,,부촉매소화,냉각소화,제거소화,질식소화,4
소방설비산업기사(기계),2009,4,소방원론,9,가연물에 점화원을 가했을 때 연소가 일어나는 최저온도는?,,인화점,발화점,연소점,자연발화점,1
소방설비산업기사(기계),2009,4,소방원론,10,연기의 농도가 감광계수로 10일 때의 상황을 옳게 설명한 것은?,,가시거리는 0.2~0.5m이고 화재 최성기 때의 농도,가시거리는 5m이고 어두운 것을 느낄 정도의 농도,가시거리는 20~30m이고 연기감지기가 작동할 정도의 농도,가시거리는 10m이고 출화실에서 연기가 분출할 때의 농도,1
소방설비산업기사(기계),2009,4,소방원론,11,다음 물질 중 연소범위가 가장 넓은 것은?,,아세틸렌,메탄,프로판,에탄,1
소방설비산업기사(기계),2009,4,소방원론,12,건축물의 화재시 피난에 대한 설명으로 옳지 않은 것은?,,피난동선은 가급적 단순한 형태가 좋다.,정전시에도 피난 방향을 알 수 있는 표시를 한다.,피난동선이라 함은 엘리베이터로 피난을 하기위한 경로를 말한다.,2방향의 피난통로를 확보한다.,3
소방설비산업기사(기계),2009,4,소방원론,13,다음 중 산화성고체 위험물에 해당하지 않는 것은?,,과염소산,질산칼륨,아염소산나트륨,과산화바륨,1
소방설비산업기사(기계),2009,4,소방원론,14,소화약제로서 이산화탄소의 특징이 아닌 것은?,,전기 전도성이 있어 위험하다.,장시간 저장이 가능하다.,소화약제에 의한 오손이 없다.,무색이고 무취이다.,1
소방설비산업기사(기계),2009,4,소방원론,15,다음 불꽃의 색상 중 가장 온도가 높은 것은?,,암적색,적색,휘백색,휘적색,3
소방설비산업기사(기계),2009,4,소방원론,16,다음 중 연소재료로 볼 수 있는 것은?,,C,N$_2$,Ar,CO$_2$,1
소방설비산업기사(기계),2009,4,소방원론,17,다음 중 유도등의 종류가 아닌 것은?,,객석 유도등,무대 유도등,피난구 유도등,통로 유도등,2
소방설비산업기사(기계),2009,4,소방원론,18,화재에 관한 일반적인 이론에 해당하지 않는 것은?,,착화온도와 화재의 위험은 반비례한다.,인화점과 화재의 위험은 반비례한다.,인화점이 낮은 것은 착화온도가 높다.,온도가 높아지면 연소범위는 넓어진다.,3
소방설비산업기사(기계),2009,4,소방원론,19,물의 증발잠열은 약 몇 kcal/kg인가?,,439,539,639,739,2
