Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2007,4,소방원론,1,다음 중 연소의 3요소를 옳게 나열한 것은?,,"가연물, 산소, 점화원","가연물, 산소, 연쇄반응","고체가연물, 기체가연물, 액체가연물","전도, 대류, 복사",1
소방설비산업기사(기계),2007,4,소방원론,2,다음 물질 중 연소 범위가 가장 넓은 것은?,,아세틸렌,메탄,프로판,에탄,1
소방설비산업기사(기계),2007,4,소방원론,3,다음 중 바닥부분의 내화구조 기준으로 틀린 것은?,,철근 콘크리트조로서 두께가 5cm 이상인 것,철골철근 콘크리트조로서 두께가 10cm 이상인 것,철재로 보강된 콘크리트 블록조·벽돌조 또는 석조로서 철재에 덮은 콘크리트블록 등의 두께가 5cm 이상인 것,철재의 양면을 두께 5cm 이상의 철망모르타르 또는 콘크리트로 덮은 것,1
소방설비산업기사(기계),2007,4,소방원론,4,소화(消火)를 하기 위한 방법으로 틀린 것은?,,산소의 농도를 낮추어 준다.,가연성 물질을 냉각시킨다.,가열원을 계속 공급한다.,연쇄반응을 억제한다.,3
소방설비산업기사(기계),2007,4,소방원론,5,증기비중을 구하는 식은 다음과 같다. 분모의 ( )속에 가장 알맞은 값은?\n\n$\text{증기비중} = \frac{\text{분자량}}{(\ )}$,O,15,21,22.4,29,4
소방설비산업기사(기계),2007,4,소방원론,6,제4류 위험물의 제조소에서 게시판에 주의사항을 표시하려고 할 때 가장 적당한 것은?,,물기주의,화기주의,화기엄금,충격주의,3
소방설비산업기사(기계),2007,4,소방원론,7,"건축물의 내부에 설치하는 피난계단의 구조는 내화구조로 하고, 어디까지 직접 연결되도록 하는가?",,피난층 또는 옥상,피난층 또는 지상,개구부 또는 옥상,개구부 또는 지하,2
소방설비산업기사(기계),2007,4,소방원론,8,다음 중 인화점이 가장 낮은 물질은?,,등유,아세톤,경유,아세트산,2
소방설비산업기사(기계),2007,4,소방원론,9,다음 물질 중 금수성 물질에 해당하는 것은?,,유황,탄화칼슘,황린,이황화탄소,2
소방설비산업기사(기계),2007,4,소방원론,10,내화구조 기준에서 외벽 중 비내력벽의 경우에는 철근 콘크리트조의 두께가 몇 cm 이상인 것인가?,,5,6,7,8,3
소방설비산업기사(기계),2007,4,소방원론,11,물의 증발잠열은 몇 kcal/kg 인가?,,439,539,639,739,2
소방설비산업기사(기계),2007,4,소방원론,12,다음 화재종류 중 A급 화재에 속하지 않는 것은?,,목재 화재,섬유류 화재,종이류 화재,전기 화재,4
소방설비산업기사(기계),2007,4,소방원론,13,다음 중 제4류 위험물의 특수인화물에 해당되는 것은?,,휘발유,금속칼륨,디에틸에테르,과산화수소,3
소방설비산업기사(기계),2007,4,소방원론,14,물의 증발잠열을 이용한 주요 소화작용에 해당하는 것은?,,희석작용,염 억제작용,냉각작용,질식작용,3
소방설비산업기사(기계),2007,4,소방원론,15,다음 물질의 연소 중 자기연소에 해당하는 것은?,,목탄,종이,유황,TNT,4
소방설비산업기사(기계),2007,4,소방원론,16,점화원이 없이 가연물에 가열된 열에 의하여 스스로 연소가 시작되는 최저온도를 무엇이라 하는가?,,발화점,인화점,임계점,승화점,1
소방설비산업기사(기계),2007,4,소방원론,17,자연발화를 방지하는 일반적인 방법으로 옳지 않은 것은?,,통풍을 잘 시킨다.,저장실의 온도를 낮춘다.,촉매와의 접촉을 피한다.,습기를 많이 제공한다.,4
소방설비산업기사(기계),2007,4,소방원론,18,코크스 또는 금속분의 연소를 무슨 연소라고 하는가?,,분해연소,증발연소,자기연소,표면연소,4
소방설비산업기사(기계),2007,4,소방원론,19,산소의 공급이 원활하지 못한 화재실에 급격히 산소가 공급이 될 경우 순간적으로 연소하여 화재가 폭풍을 동반하여 실외로 분출하는 현상은?,,플래쉬 오버,보일 오버,백 드래프트,슬롭 오버,3
소방설비산업기사(기계),2007,4,소방원론,20,다음 피난대책의 조건 중 틀린 것은?,,피난로는 간단명료할 것,피난설비는 반드시 이동식 설비일 것,막다른 복도가 없도록 계획할 것,피난설비는 Fool-Proof와 Fail Safe의 원칙을 중시할 것,2
소방설비산업기사(기계),2007,4,소방유체역학,21,"분말 소화약제 중 A, B, C급 화재에 모두 유효한 소화약제의 주성분은?",,탄산수소나트륨,탄산수소칼륨,제1인산암모늄,요소,3
소방설비산업기사(기계),2007,4,소방유체역학,22,수평면과 45° 경사를 갖는 지름 30mm인 원관으로부터 상방향으로 유출하는 물 제트의 유출속도가 9.8m/s 일 때 물 제트의 최고 상승 높이는 몇 m 인가?,,4.45,3.45,2.45,1.45,3
소방설비산업기사(기계),2007,4,소방유체역학,23,"할론 1301 소화기, CO$_2$ 소화기의 소화약제는 소화기 내부에 어떤 상태로 보존되고 있는가?",,"할론 1301 - 기체, CO$_2$ - 액체","할론 1301 - 액체, CO$_2$ - 기체","할론 1301 - 기체, CO$_2$ - 기체","할론 1301 - 액체, CO$_2$ - 액체",4
소방설비산업기사(기계),2007,4,소방유체역학,24,"지름 300mm인 원형관 속을 6kg/s의 질량유량으로 공기가 흐르고 있다. 관속 공기의 압력이 250kPa, 온도가 20℃일 때 관속을 흐르는 공기의 평균속도는 몇 m/s 인가? (단, 공기의 기체상수는 0.287kJ/kg·K이다.)",,22.6,24.6,26.6,28.6,4
소방설비산업기사(기계),2007,4,소방유체역학,25,"동점성계수의 차원을 기본차원인 질량(M), 길이(L), 시간(T)으로 표시하면?",,$ML^{-1}T^{-1}$,$ML^{-2}T^{-1}$,$MLT^{-2}$,$L^2T^{-1}$,4
소방설비산업기사(기계),2007,4,소방유체역학,26,할론 2402의 분자식은 어느 것인가?,,CBrF$_3$,CBrClF$_2$,C$_2$Br$_3$F$_3$,C$_2$Br$_2$F$_4$,4
소방설비산업기사(기계),2007,4,소방유체역학,27,직접적인 유량 측정장치로 볼 수 없는 것은?,,로타미터(rotameter),벤튜리미터(Venturi meter),오리피스(Orifice),부르돈관(Bourdon tube),4
소방설비산업기사(기계),2007,4,소방유체역학,28,펌프에서 공동 현상이 발생할 때 나타나는 현상이 아닌 것은?,,소음과 진동 발생,양정곡선 저하,효율곡선 증가,펌프 깃의 침식,3
소방설비산업기사(기계),2007,4,소방유체역학,29,레이놀즈수의 물리적 의미로 가장 적합한 것은?,,관성력/표면장력,관성력/중력,압력/동압,관성력/점성력,4
소방설비산업기사(기계),2007,4,소방유체역학,30,"압력이 100kPa이고 온도가 27℃ 일 때 5m×10m×5m인 실내에 있는 공기의 질량은 몇 kg인가? (단, 공기는 이상기체라 가정하고, 기체상수는 287J/kg·K이다.)",,29,270,290,3230,3
소방설비산업기사(기계),2007,4,소방유체역학,31,다음 중 열역학 제1법칙은?,,절대온도 0도에서 엔트로피가 0이다.,"일, 열 및 내부에너지 사이의 관계식이다.",사이클과정에서 열이 모두 일로 변화할 수 없다.,열평형상태에 있는 두 물체의 온도는 같다.,2
소방설비산업기사(기계),2007,4,소방유체역학,32,"소화배관의 길이가 1500m, 배관의 구경(내경) 200mm인 관을 통하여 2m/s의 평균속도로 소화수가 흐르고 있다면 손실수두는 몇 m가 되겠는가? (단, 마찰계수는 0.03이다.)",,43.9,45.9,48.9,50.9,2
소방설비산업기사(기계),2007,4,소방유체역학,33,원관 내 흐름에 대한 설명 중 틀린 것은?,,층류 흐름에서의 관마찰계수는 $\frac{64}{Re}$이다.,점성 유체가 층류로 흐를 때 평균속도는 최대 속도의 1/4배이다.,수력구배선은 임의의 위치에서의 압력수두와 위치수두의 합을 나타낸다.,"에너지선은 임의의 위치에서의 속도수두, 압력수두, 위치수두의 합을 나타낸다.",2
소방설비산업기사(기계),2007,4,소방유체역학,34,"공기가 게이지 압력 $2.06 \times 10^5$Pa의 상태로 지름이 0.15m인 관속을 흐르고 있다. 이 때 대기압은 $1.03 \times 10^5$Pa이고 공기 유속이 4m/s라면 질량유량(mass flow rate)은 약 몇 kg/s 인가? (단, 공기의 온도는 37℃이고, 기체상수는 287J/kg·K이다.)",,0.245,2.45,0.026,25,1
소방설비산업기사(기계),2007,4,소방유체역학,35,할로겐 화합물 소화약제가 아닌 것은?,,C$_2$F$_4$Br$_2$,C$_6$H$_6$,CF$_3$Br,CF$_2$ClBr,2
소방설비산업기사(기계),2007,4,소방유체역학,36,다음 그림과 같은 탱크에 물이 들어 있다. A-B면(5m×3m)에 작용하는 힘은?,O,0.95kN,10kN,95kN,955kN,4
소방설비산업기사(기계),2007,4,소방유체역학,37,"피토관의 두 구멍 사이에 차압계를 연결하였다. 이 피토관을 풍동실험에 사용했는데 △P가 700Pa이었다. 풍동에서의 공기 속도는 몇 m/s인가? (단, 풍동에서의 압력과 온도는 각각 98kPa과 20℃이고 공기의 기체상수는 287J/kg·K이다.)",,32.53,34.67,36.85,38.94,2
소방설비산업기사(기계),2007,4,소방유체역학,38,이상기체에 대한 다음의 설명 중 틀린 것은?,,엔탈피는 온도만의 함수이다.,정압비열은 온도와 압력의 함수로 볼 수 있다.,내부 에너지는 온도만의 함수이다.,엔트로피는 온도와 압력의 함수로 볼 수 있다.,2
소방설비산업기사(기계),2007,4,소방유체역학,39,"무차원 유동함수(stream function) $\psi$가 직각좌표계(x, y)상에서 $\psi = y - x^2$로 표현되는 정상 상태의 2차원 유동장이 있다. 유동장 내의 한 점(x=1, y=5)에서 유속의 크기는? (단, 여기서 모든 양은 무차원으로 되어 있다.)",,$\sqrt{5}$,$\sqrt{13}$,4,$\sqrt{26}$,1
소방설비산업기사(기계),2007,4,소방유체역학,40,"면적이 12m$^2$, 두께가 10mm인 유리의 열전도율이 0.8W/m℃이다. 어느 차가운 날 유리의 바깥쪽 표면온도는 -1℃이며 안쪽 표면온도는 3℃이다. 이 경우 유리를 통한 열전달량은 몇 W 인가?",,3780,3800,3820,3840,4
소방설비산업기사(기계),2007,4,소방관계법규,41,제4류 위험물로서 제1석유류인 수용성 액체의 지정수량은 몇 리터인가?,,100,200,300,400,4
소방설비산업기사(기계),2007,4,소방관계법규,42,다음 중 소방신호의 종류별 소방신호의 방법에 해당하지 않는 것은?,,타종신호,싸이렌신호,게시판,스트로보신호,4
소방설비산업기사(기계),2007,4,소방관계법규,43,"소방기본법상 화재, 재난·재해 그 밖의 위급한 상황에서 발생한 응급환자를 응급처치 하거나 의료기관에 이송하기 위한 구급대의 운영, 편성권자가 아닌 것은?",,소방본부장,소방서장,소방방재청장,보건복지부장관,4
