Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2008,4,소방원론,1,다음 물질 중 자연발화의 위험성이 가장 낮은 것은?,,석탄,팽창질석,셀룰로이드,퇴비,2
소방설비산업기사(기계),2008,4,소방원론,2,"0℃의 얼음 1g이 100℃의 수증기가 되려면 몇 cal의 열량이 필요한가? (단, 0℃ 얼음의 융해열은 80cal/g이고 100℃ 물의 증발잠열은 539cal/g이다.)",,539,719,939,1119,2
소방설비산업기사(기계),2008,4,소방원론,3,화재시 연소물에 대한 공기공급을 차단하여 소화하는 방법은?,,냉각소화,부촉매소화,제거소화,질식소화,4
소방설비산업기사(기계),2008,4,소방원론,4,사염화탄소를 소화약제로 사용하지 않는 주된 이유는?,,폭발의 위험성이 있기 때문에,유독가스의 발생 위험이 있기 때문에,전기 전도성이 있기 때문에,공기보다 비중이 크기 때문에,2
소방설비산업기사(기계),2008,4,소방원론,5,연소의 3요소가 모두 포함된 것은?,,"나무, 산소, 불꽃","산화열, 산소, 점화에너지","질소, 가연물, 산소","가연물, 헬륨, 공기",1
소방설비산업기사(기계),2008,4,소방원론,6,다음 중 인화점이 가장 낮은 물질은?,,메탄올,메틸에틸케톤,에탄올,산화프로필렌,4
소방설비산업기사(기계),2008,4,소방원론,7,고체 물질의 연소형태에 해당하지 않는 것은?,,증발연소,분해연소,자기연소,확산연소,4
소방설비산업기사(기계),2008,4,소방원론,8,B급 화재는 다음 중 어떤 화재를 의미하는가?,,금속 화재,일반 화재,전기 화재,유류 화재,4
소방설비산업기사(기계),2008,4,소방원론,9,다음 중 가연성 물질이 아닌 것은?,,수소,산소,메탄,암모니아,2
소방설비산업기사(기계),2008,4,소방원론,10,제1류 위험물 과산화나트륨의 화재에 가장 적합한 소화방법은?,,다량의 물에 의한 소화,마른 모래에 의한 소화,포소화기에 의한 소화,분무상의 주수 소화,2
소방설비산업기사(기계),2008,4,소방원론,11,"부피비로 질소 65%, 수소 15%, 탄산가스 20%로 혼합된 760mmHg의 기체가 있다. 이 때 질소의 분압은 몇 mmHg인가? (단, 모두 이상기체로 간주한다.)",,152,252,394,494,4
소방설비산업기사(기계),2008,4,소방원론,12,물과 반응하여 가연성인 아세틸렌 가스를 발생시키는 것은?,,칼륨,나트륨,마그네슘,탄화칼슘,4
소방설비산업기사(기계),2008,4,소방원론,13,밀폐된 화재발생 공간에서 산소가 일시적으로 부족하다가 갑작스럽게 공급되면서 폭발적인 연소가 발생하는 현상은?,,백드래프트,플래시오버,보일오버,슬롭오버,1
소방설비산업기사(기계),2008,4,소방원론,14,다음 중 변전실 화재에 적합하지 않은 소화설비는?,,이산화탄소소화설비,물분무소화설비,할로겐화합물소화설비,포소화설비,4
소방설비산업기사(기계),2008,4,소방원론,15,피난계획의 일반원칙 중 fail safe 원칙에 해당하는 것은?,,피난경로는 간단 명료할 것,두 방향 이상의 피난통로를 확보하여 둘 것,피난수단은 이동식 시설을 원칙으로 할 것,그림을 이용하여 표시를 할 것,2
소방설비산업기사(기계),2008,4,소방원론,16,다음 중 불완전 연소시 발생하는 가스로서 헤모글로빈에 의한 산소의 공급에 장해를 주는 것은?,,CO,CO$_2$,HCN,HCl,1
소방설비산업기사(기계),2008,4,소방원론,17,위험물별 성질이 잘못 연결된 것은?,,제2류 위험물 - 가연성 고체,제3류 위험물 - 금수성 물질 및 자연발화성 물질,제4류 위험물 - 산화성 고체,제5류 위험물 - 자기반응성 물질,3
소방설비산업기사(기계),2008,4,소방원론,18,"프로판 가스의 증기 비중은 약 얼마인가? (단, 공기의 분자량은 29이고, 탄소의 원자량은 12, 수소의 원자량은 1이다.)",,1.37,1.52,2.21,2.51,2
소방설비산업기사(기계),2008,4,소방원론,19,건축물의 주요구조부에 해당하는 것은?,,사이 기둥,지붕틀,작은 보,옥외 계단,2
소방설비산업기사(기계),2008,4,소방원론,20,공기 중에 산소는 약 몇 vol% 포함되어 있는가?,,15,18,21,25,3
소방설비산업기사(기계),2008,4,소방유체역학,21,이상 유체에 대한 설명으로 가장 적합한 것은?,,비압축성이며 점성이 없는 유체,압축성이며 정상류인 유체,비압축성이며 점성이 있는 유체,압축성이며 비정상류인 유체,1
소방설비산업기사(기계),2008,4,소방유체역학,22,소화약제 Halon 1301의 분자식으로 옳은 것은?,,CF$_3$Br,CF$_2$BrCl,CHCl$_2$CF$_3$,C$_2$F$_4$Br$_2$,1
소방설비산업기사(기계),2008,4,소방유체역학,23,A B C급 화재에 모두 적용 가능한 분말 소화약제는?,,KHCO$_3$,NH$_4$H$_2$PO$_4$,NaHCO$_3$,CO(NH$_2$)$_2$+KHCO$_3$,2
소방설비산업기사(기계),2008,4,소방유체역학,24,펌프의 양정 가운데 실양정(actual head)을 가장 적합하게 설명한 것은?,,펌프의 중심선으로부터 흡입 액면까지의 수직 높이,펌프를 중심으로 하여 흡입 액면에서 송출 액면까지의 수직 높이,펌프의 중심선으로부터 송출 액면까지의 수직 높이,펌프를 중심으로 하여 흡입 액면에서 송출 액면까지의 마찰 손실 수두,2
소방설비산업기사(기계),2008,4,소방유체역학,25,"대기압 101kPa인 곳에서 측정된 진공 압력이 7kPa일 때, 절대 압력은 몇 kPa인가?",,-7,7,94,108,3
소방설비산업기사(기계),2008,4,소방유체역학,26,체적 유량에 대한 설명으로 틀린 것은?,,단면적이 일정할 때 속도에 비례한다.,단위 면적당 질량 유량을 나타낸다.,"체적 유량의 차원은 L$^3$T$^{-1}$(L:길이, T:시간)이다.",체적 유량의 단위는 m$^3$/s이다.,2
소방설비산업기사(기계),2008,4,소방유체역학,27,베르누이 방정식을 유도하기 위한 가정으로 틀린 것은?,,정상유동이다.,마찰이 없는 유동이다.,같은 유선 위의 두 점에 적용한다.,점성유동이다.,4
