Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2011,4,소방원론,1,"건물내부에서 화재가 발생하여 실내온도가 27℃에서 1227℃로 상승한다면 이 온도상승으로 인하여 실내공기는 처음의 몇 배로 팽창하겠는가? (단, 화재에 의한 압력변화 등 기타 주어지지 않은 조건은 무시한다.)",,3배,5배,7배,9배,2
소방설비산업기사(기계),2011,4,소방원론,2,질산에 대한 설명으로 틀린 것은?,,부식성이 있다.,불연성 물질이다.,산화제이다.,산화되기 쉬운 물질이다.,4
소방설비산업기사(기계),2011,4,소방원론,3,다음 중 분진폭발의 발생 위험성이 가장 낮은 물질은?,,석탄가루,밀가루,시멘트,금속분류,3
소방설비산업기사(기계),2011,4,소방원론,4,B급 화재는 다음 중 어떤 화재를 의미하는가?,,금속 화재,일반 화재,전기 화재,유류 화재,4
소방설비산업기사(기계),2011,4,소방원론,5,물이 소화약제로서 널리 사용되고 있는 이유에 대한 설명으로 가장 거리가 먼 것은?,,쉽게 구할 수 있다.,비열이 크다.,증발잠열이 크다.,점도가 크다.,4
소방설비산업기사(기계),2011,4,소방원론,6,소화약제로 사용하는 CO$_2$에 대한 설명으로 옳은 것은?,,"상온, 상압에서 무색, 무취의 기체 상태이다.",화염과 접촉하여 유독물질을 쉽게 생성시킨다.,부촉매 효과가 가장 주된 소화작용이다.,전기전도성 물질이지만 소화효과는 좋다.,1
소방설비산업기사(기계),2011,4,소방원론,7,할로겐족 원소로만 나열된 것은?,,"F, B, Cl, Si","F, Br, Cl, I","Si, Br, I, Al","He, N, F, Br",2
소방설비산업기사(기계),2011,4,소방원론,8,Halon 1301의 화학식으로 옳은 것은?,,CF$_3$Br,CH$_3$Br,CH$_3$I,CF$_3$I,1
소방설비산업기사(기계),2011,4,소방원론,9,연소반응이 일어나는 필요한 조건에 대한 설명으로 가장 거리가 먼 것은?,,산화되기 쉬운 물질,충분한 산소 공급,비휘발성인 액체,연소반응을 위한 충분한 온도,3
소방설비산업기사(기계),2011,4,소방원론,10,연소의 진행에 따른 연소생성열 전달의 대표적 3가지 방식이 아닌 것은?,,열전도,열확산,열복사,열대류,2
