Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2004,1,소방원론,1,건물에서 초기의 발화 위험물에 대한 화재하중을 감소시키는 방법은?,,방화구획의 세분화,내장재 불연화,소화시설의 증강,건물 높이의 제한,2
소방설비산업기사(기계),2004,1,소방원론,2,철골구조의 내화피복 종류로서 내화성이 가장 좋은 것은?,,라스 몰탈바름,석면 뿜칠과 암면 뿜칠,경량 성형판 붙임,인공 경량 골재 콘크리트 쌓기,4
소방설비산업기사(기계),2004,1,소방원론,3,건물화재시 후레쉬 오버의 영향이 가장 적은 것은?,,내장재료,개구율,화원의 크기,방화구획,4
소방설비산업기사(기계),2004,1,소방원론,4,화재시의 연소 생성물에 속하지 않은 것은?,,불꽃,수증기,연기,수소가스,4
소방설비산업기사(기계),2004,1,소방원론,5,자연배연과 관계가 가장 깊은 것은?,,스모그 타워,건물에 설치된 창,송풍기 설치,배연기 설치,2
소방설비산업기사(기계),2004,1,소방원론,6,발화의 요인인 정전기를 발생하도록 하는 것은?,,마찰을 적게 한다.,도전성 재료를 사용한다.,접촉되는 두 가지 물체를 이격시킨다.,고전압에 의한 이온화법을 사용한다.,4
소방설비산업기사(기계),2004,1,소방원론,7,다음 류별위험물중 다량의 주수냉각소화로 적합치 못한 것은?,,제1류 위험물,제2류 위험물,제5류 위험물,제6류 위험물,2
소방설비산업기사(기계),2004,1,소방원론,8,"산소의 공기중 확산속도는 수소의 공기중 확산속도에 비해 몇 배정도인가? (단, 산소의 분자량은 32, 수소는 2로 본다.)",,4,16,1/4,1/16,3
소방설비산업기사(기계),2004,1,소방원론,9,물 또는 습기와 접촉하면 급격히 발화하는 물질은?,,농황산,금속 나트륨,황린,아세톤,2
소방설비산업기사(기계),2004,1,소방원론,10,연소현상에 대한 설명으로 가장 적합한 것은?,,산소와 열을 수반하는 반응이다.,산소와 반응하는 것이다.,빛과 열을 수반하면서 산소와 반응하는 것이다.,가연성 가스를 발생시키기 위한 반응이다.,3
소방설비산업기사(기계),2004,1,소방원론,11,금속분 화재시 주수소화하면 아니되는 이유는?,,산소가 발생하여 연소를 돕기 때문에,유독가스가 발생하여 인체에 해를 주기 때문에,질소가 발생하여 소화자가 질식할 우려가 있으므로,수소가 발생하여 연소를 더욱 촉진시키므로,4
소방설비산업기사(기계),2004,1,소방원론,12,연소생성물 중 가장 독성이 큰 것은?,,포스겐,염화수소,CO,CO$_2$,1
소방설비산업기사(기계),2004,1,소방원론,13,목재의 연소에 영향을 주지 않는 것은?,,열전도율,가열속도,목재의 농도,수분의 함유량,3
소방설비산업기사(기계),2004,1,소방원론,14,가연물이 될 수 있는 조건으로 옳지 않은 것은?,,산화되기 쉬울것,열전도율이 클 것,활성화 에너지가 적을 것,산소와 결합시 발열량이 클 것,2
소방설비산업기사(기계),2004,1,소방원론,15,이산화탄소(CO$_2$)소화약제에 대한 설명으로 틀린 것은?,,상온에서 무색 무취인 기체이다.,공기보다 비중이 무겁다.,전기 절연성이 좋고 가연성 액체 등이 위험물화재에 적응성이 있다.,독성이 없어 사람이 많은 곳에 사용해도 무방하다.,4
소방설비산업기사(기계),2004,1,소방원론,16,가연물질의 조건으로 옳지 않은 것은?,,"산화하기 쉽고, 산소와 결합시 발열량이 커야 한다.",연소반응을 일으키는 활성화 에너지가 커야 한다.,열의 축적이 용이하여야 한다.,연쇄반응을 일으키기 쉬워야 한다.,2
소방설비산업기사(기계),2004,1,소방원론,17,할로겐화합물 소화약제의 원자중 연쇄반응 차단에 의한 소화효과가 가장 큰 원자는?,,F(불소),Cl(염소),Br(브롬),I(요오드),4
소방설비산업기사(기계),2004,1,소방원론,18,가연물질이 완전 연소하면 어떤 물질이 발생하는가?,,산소,"물, 일산화탄소","일산화탄소, 이산화탄소","이산화탄소, 물",4
소방설비산업기사(기계),2004,1,소방원론,19,할론 소화약제 중 소화효과가 가장 좋고 독성이 가장 약한 것은?,,할론1301,할론104,할론1211,할론2402,1
소방설비산업기사(기계),2004,1,소방원론,20,위험물 탱크의 누유 검사관의 설치기준에 대한 설명으로 틀린 것은?,,이중관으로 하여야 한다.,재료는 금속관으로 하여야 한다.,재료는 경질합성수지관으로 하여야 한다.,관의 말단에는 소공이 있어야 한다.,4
소방설비산업기사(기계),2004,1,소방유체역학,21,"압력 2MPa, 온도 250℃의 공기가 이상적인 가역단열팽창을 하여 압력이 0.2MPa로 변화할 때 변화후 온도는 몇 K인가? (단, 공기의 비열비는 1.4이다.)",,265,271,278,283,2
소방설비산업기사(기계),2004,1,소방유체역학,22,"송풍기의 전압이 150mmAq, 풍량이 20m$^3$/min, 전압효율이 0.6일 때 축동력은 몇 W인가?",,463,816,1110,1264,2
소방설비산업기사(기계),2004,1,소방유체역학,23,"유동손실을 유발하는 액체의 점성 즉, 점도를 측정하는 장치에 관한 설명으로 옳은 것은?",,Stomer 점도계는 하겐-포아젤 법칙을 기초로한 방식이다.,낙구식 점도계는 Stokes의 법칙을 이용한 방식이다.,Saybolt 점도계는 액중에 잠긴 원판의 회전저항의 크기로 측정한다.,Ostwald 점도계는 Newton의 점성법칙을 이용한 방식이다.,2
소방설비산업기사(기계),2004,1,소방유체역학,24,소화약제에 관한 설명 중 옳지 않은 것은?,,소화약제는 현저한 독성이나 부식성이 없어야 한다.,수용액 및 액체상태의 소화약제는 침전물이 발생하지 않아야 한다.,수용액 및 액체상태의 소화약제는 결정의 석출이나 용액의 분리가 생기지 않아야 한다.,소화약제는 열과 접촉할 때를 제외하고는 현저한 독성이나 부식성의 가스를 발생하지 않아야 한다.,4
