Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2017,1,소방원론,1,일반적인 화재에서 연소 불꽃 온도가 1500℃이었을 때의 연소 불꽃의 색상은?,,휘백색,적색,휘적색,암적색,1
소방설비산업기사(기계),2017,1,소방원론,2,인화점이 가장 낮은 것은?,,경유,메틸알코올,이황화탄소,등유,3
소방설비산업기사(기계),2017,1,소방원론,3,실내온도 15℃에서 화재가 발생하여 900℃가 되었다면 기체의 부피는 약 몇 배로 팽창되는가?,,2.23,4.07,6.45,8.05,2
소방설비산업기사(기계),2017,1,소방원론,4,"숯, 코크스가 연소하는 형태에 해당하는 것은?",,분무연소,예혼합연소,표면연소,분해연소,3
소방설비산업기사(기계),2017,1,소방원론,5,열의 전달 형태가 아닌 것은?,,대류,산화,전도,복사,2
소방설비산업기사(기계),2017,1,소방원론,6,건축물 화재 시 계단실 내 연기의 수직 이동속도는 약 몇 m/s 인가?,,0.5~1,1~2,3~5,10~15,3
소방설비산업기사(기계),2017,1,소방원론,7,수소의 공기 중 폭발한계는 약 몇 vol% 인가?,,12.5~74,4~75,3~12.4,2.5~81,2
소방설비산업기사(기계),2017,1,소방원론,8,피난대책의 일반적인 원칙으로 틀린 것은?,,피난경로는 간단 명료하게 한다.,피난설비는 고정식 설비보다 이동식 설비를 위주로 설치한다.,피난수단은 원시적 방법에 의한 것을 원칙으로 한다.,2방향 피난통로를 확보한다.,2
소방설비산업기사(기계),2017,1,소방원론,9,다음 물질 중 자연발화의 위험성이 가장 낮은 것은?,,석탄,팽창질석,셀룰로이드,퇴비,2
소방설비산업기사(기계),2017,1,소방원론,10,액체 위험물 화재 시 물을 방사하게 되면 교란시켜 탱크 밖으로 밀어 올리거나 비산시키는 현상은?,,열파(thermal wave)현상,슬롭 오버(slop over)현상,화이어 볼(fire ball)현상,보일오버(boil over)현상,2
소방설비산업기사(기계),2017,1,소방원론,11,수소 1kg 이 완전연소할 때 필요한 산소는 몇 kg 인가?,,4,8,16,3,2
소방설비산업기사(기계),2017,1,소방원론,12,다음 중 발화점(℃)이 가장 낮은 물질은?,,아세틸렌,메탄,프로판,이황화탄소,4
소방설비산업기사(기계),2017,1,소방원론,13,내화건축물과 비교한 목조건축물 화재의 일반적인 특징은?,,고온 단기형,저온 단기형,고온 장기형,저온 장기형,1
소방설비산업기사(기계),2017,1,소방원론,14,제3종 분말소화약제의 주성분으로 옳은 것은?,,탄산수소나트륨,제1인산암모늄,탄산수소칼륨,탄산수소칼륨과 요소,2
소방설비산업기사(기계),2017,1,소방원론,15,상온·상압상태에서 기체로 존재하는 화합물로만 연결된 것은?,,"Halon 2402, Halon 1211","Halon 1211, Halon 1011","Halon 1301, Halon 1011","Halon 1301, Halon 1211",4
소방설비산업기사(기계),2017,1,소방원론,16,건축물의 주요구조부에 해당하는 것은?,,내력벽,작은 보,옥외계단,사이 기둥,1
소방설비산업기사(기계),2017,1,소방원론,17,위험물의 유별에 따른 대표적인 성질의 연결이 틀린 것은?,,제1류 - 산화성고체,제2류 - 가연성고체,제4류 - 인화성액체,제5류 - 산화성액체,4
소방설비산업기사(기계),2017,1,소방원론,18,분말소화약제의 열분해 반응식 중 다음 ( )안에 알맞은 것은?\n\n2NaHCO$_3$ → Na$_2$CO$_3$ + H$_2$O + ( ),,Na,Na$_2$,CO,CO$_2$,4
소방설비산업기사(기계),2017,1,소방원론,19,동식물유류에서 '요오드값이 크다' 라는 의미로 옳은 것은?,,불포화도가 높다.,불건성유이다.,자연발화성이 낮다.,산소와 결합이 어렵다.,1
소방설비산업기사(기계),2017,1,소방원론,20,황린과 적린이 서로 동소체라는 것을 증명하는 가장 효과적인 실험은?,,비중을 비교한다.,착화점을 비교한다.,유기용제에 대한 용해도를 비교한다.,연소생성물을 확인한다.,4
소방설비산업기사(기계),2017,1,소방유체역학,21,안지름 1000mm의 원통형 수조에 들어있는 물을 안지름 150mm인 관을 통해 평균유속 3m/s로 배출한다. 이 때 수조 내 수면의 강하속도는 약 몇 cm/s 인가?,,3.24,1.423,6.75,14.13,3
소방설비산업기사(기계),2017,1,소방유체역학,22,그림과 같이 개방된 물탱크의 수면까지 수직으로 살짝 잠긴 반지름 a인 원형 평판을 b만큼 밀어 넣었더니 한쪽 면이 압력에 의해 받는 힘이 50% 늘어났다. 대기압의 영향을 무시한다면 b/a는?,O,0.2,0.5,1,2,2
소방설비산업기사(기계),2017,1,소방유체역학,23,관내 유동에서 해당 유체가 완전발달 층류유동을 할 때 관마찰계수는?,,레이놀즈수와 관의 상대조도에 관계된다.,마하수와 레이놀즈수에 관계된다.,관의 길이와 지름 및 레이놀즈수에 관계된다.,레이놀즈수에만 관계된다.,4
소방설비산업기사(기계),2017,1,소방유체역학,24,유량계수가 0.94인 방수노즐로부터 방수압력(계기압력) 255kPa로 물을 방사할 때 방수량을 측정한 결과 0.1m$^3$/min 이었다면 사용한 노즐의 구경은 약 몇 mm인가?,,10,12,14,16,1
소방설비산업기사(기계),2017,1,소방유체역학,25,이상기체의 내부에너지에 대한 설명 중 옳은 것은?,,내부에너지는 압력과 온도의 함수이다.,내부에너지는 압력만의 함수이다.,내부에너지는 체적과 압력의 함수이다.,내부에너지는 온도만의 함수이다.,4
소방설비산업기사(기계),2017,1,소방유체역학,26,"20℃, 2kg의 공기가 온도의 변화 없이 팽창하여 그 체적이 2배로 되었을 때 이 시스템이 외부에 한 일은 약 몇 kJ 인가? (단, 공기의 기체상수는 0.287kJ/(kg·K) 이다.)",,85.63,102.85,116.63,125.71,3
소방설비산업기사(기계),2017,1,소방유체역학,27,"물속에 지름 4mm의 유리관을 삽입할 때, 모세관에 의한 상승높이는 약 몇 mm인가? (단, 물과 유리관의 접촉각은 0°이고, 물의 표면장력은 0.0742N/m이다.)",,4.1,5.3,6.7,7.6,4
소방설비산업기사(기계),2017,1,소방유체역학,28,"그림과 같이 물 제트가 정지하고 있는 사각판의 중앙부분에 직각방향으로 부딪히도록 분사하고 있다. 이 때 분사속도(V$_1$)를 점차 증가시켰더니 2m/s의 속도가 될 때 사각판이 넘어졌다면, 이 판의 질량은 약 몇 kg인가? (단, 제트의 단면적은 0.01m$^2$이다.)",O,4.1 kg,13.6 kg,16.4 kg,40.0 kg,2
소방설비산업기사(기계),2017,1,소방유체역학,29,비중이 0.7인 물체를 물에 띄우면 전체 체적의 몇 %가 물속에 잠기는가?,,30%,49%,70%,100%,3
소방설비산업기사(기계),2017,1,소방유체역학,30,비점성 유체를 가장 옳게 설명한 것은?,,실제 유체를 뜻한다.,전단응력이 존재하는 유체흐름을 뜻한다.,유체 유동 시 마찰저항이 존재하는 유체이다.,유체 유동 시 마찰저항이 유발되지 않는 이상적인 유체를 말한다.,4
소방설비산업기사(기계),2017,1,소방유체역학,31,다음 중 무차원이 아닌 것은?,,기체상수,레이놀즈수,항력계수,비중,1
소방설비산업기사(기계),2017,1,소방유체역학,32,"어떤 펌프를 전양정 50m, 유량 1.5m$^3$/min 로 운전하기 위해 가해주는 동력이 15kW 라면 이 펌프의 효율은 약 몇 % 인가?",,72.6,75.4,78.8,81.7,4
소방설비산업기사(기계),2017,1,소방유체역학,33,그림과 같이 수조측면에 구멍이 나있다. 이 구멍을 통하여 흐르는 유속은 약 몇 m/s인가?,O,6.9,3.09,9.8,13.8,3
소방설비산업기사(기계),2017,1,소방유체역학,34,"텅스텐, 백금 또는 백금-이리듐 등을 전기적으로 가열하고 통과 풍량에 따른 열 교환양으로 속도를 측정하는 것은?",,열선 풍속계,도플러 풍속계,컵형 풍속계,포토디텍터 풍속계,1
소방설비산업기사(기계),2017,1,소방유체역학,35,"그림에서 h$_1$=300mm, h$_2$=150mm, h$_3$=350mm 일 때 A와 B의 압력차(p$_A$-p$_B$)는 약 몇 kPa인가? (단, A,B의 액체는 물이고, 그 사이의 액주계 유체는 비중이 13.6인 수은이다.)",O,15,17,19,21,3
소방설비산업기사(기계),2017,1,소방유체역학,36,지름 4cm인 관에 동점성계수 $5 \times 10^{-2}$cm$^2$/s인 유체가 평균 속도 2m/s로 흐르고 있을 때 레이놀즈수는 얼마인가?,,14000,16000,18000,20000,2
