Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2007,1,소방원론,1,다음 중 질식소화와 가장 거리가 먼 것은?,,CO$_2$ 소화기를 사용하여 소화,물분무의 방사를 이용하여 소화,포말소화 약제를 방사하여 소화,가스 공급밸브를 폐쇄하여 소화,4
소방설비산업기사(기계),2007,1,소방원론,2,다음 화재 발생 위험에 대한 설명 중 옳지 않은 것은?,,인화점은 낮을수록 위험하다.,발화점은 높을수록 위험하다.,산소 농도는 높을수록 위험하다.,연소 하한계는 낮을수록 위험하다.,2
소방설비산업기사(기계),2007,1,소방원론,3,연소물에 의한 분류에서 A급 화재에 속하는 것은?,,유류,목재,전기,가스,2
소방설비산업기사(기계),2007,1,소방원론,4,다음 중 대기압을 나타내는 단위는?,,mmHg,cd,dB,Gauss,1
소방설비산업기사(기계),2007,1,소방원론,5,15℃의 물 1g을 1℃ 상승시키는데 필요한 열량은?,,1cal,15cal,1kcal,15kcal,1
소방설비산업기사(기계),2007,1,소방원론,6,보통 화재에서 눈부신 백색(휘백색)불꽃의 온도는 몇 ℃ 정도인가?,,600℃,900℃,1200℃,1500℃,4
소방설비산업기사(기계),2007,1,소방원론,7,소화기의 설치 장소로 적당하지 않은 것은?,,통행 또는 피난에 지장을 주지 않는 장소,사용시 반출이 용이한 장소,장난의 방지를 위하여 사람들의 눈에 띄지 않는 장소,위험물 등 각 부분으로부터 규정된 이내의 장소,3
소방설비산업기사(기계),2007,1,소방원론,8,피난대책의 일반적 원칙이 아닌 것은?,,피난 수단은 원시적인 방법으로 하는 것이 바람직하다.,피난 대책은 비상시 본능상태에서도 혼돈이 없도록 하여야 한다.,피난 경로는 가능한 한 길어야 한다.,피난 시설은 가급적 고정식 시설이 바람직하다.,3
소방설비산업기사(기계),2007,1,소방원론,9,다음 중 연소의 3요소가 아닌 것은?,,점화원,공기,연료,촉매,4
소방설비산업기사(기계),2007,1,소방원론,10,다음 중 분해연소가 일어나는 가연물은?,,목재,나프탈렌,코크스,TNT,1
소방설비산업기사(기계),2007,1,소방원론,11,다음 중 화재의 원인으로 볼 수 없는 것은?,,복사열,마찰열,기화열,정전기,3
소방설비산업기사(기계),2007,1,소방원론,12,철골콘크리트조의 기둥에서 내화구조의 기준으로 옳은 것은?,,작은지름 15cm 이상으로서 철골을 두께 4cm 이상의 철망 몰탈로 덮은 것,작은지름 20cm 이상으로서 철골을 두께 7cm 이상의 콘크리트 블록으로 덮은 것,작은지름 25cm 이상으로서 철골을 두께 5cm 이상의 콘크리트로 덮은 것,작은지름 30cm 이상으로서 철골을 두께 3cm 이상의 석재로 덮은 것,3
소방설비산업기사(기계),2007,1,소방원론,13,황린의 저장 방법으로 옳은 것은?,,물속에 저장한다.,아세톤 속에 저장한다.,강산화제와 혼합하여 저장한다.,아세틸렌 가스로 봉입하여 저장한다.,1
소방설비산업기사(기계),2007,1,소방원론,14,화재시 연소물의 온도를 일정 온도 이하로 낮추어 소화하는 방법은?,,질식소화,냉각소화,제거소화,희석소화,2
소방설비산업기사(기계),2007,1,소방원론,15,증기비중에 대한 설명 중 옳지 않은 것은?,,"증기비중이 1보다 크면 공기보다 무겁고, 1보다 작으면 공기보다 가벼운 것을 의미한다.",건조공기의 무게를 1로 했을 때 이와 비교되는 증기의 상대적 무게를 증기비중이라 한다.,증기비중은 증기의 분자량을 공기의 분자량으로 나눈 값이다.,"가스누출시 증기비중에 따라서 LNG는 바닥에, LPG는 위에 모이게 된다.",4
소방설비산업기사(기계),2007,1,소방원론,16,다음 중 할론 1301의 화학식에 포함되지 않는 원소는?,,탄소,염소,불소,브롬,2
소방설비산업기사(기계),2007,1,소방원론,17,제4류 위험물의 일반적인 특성이 아닌 것은?,,인화가 용이한 액체이다.,대부분의 증기는 공기보다 가볍다.,물보다 가볍고 물에 녹지 않는 것이 많다.,대부분 유기화합물질이다.,2
소방설비산업기사(기계),2007,1,소방원론,18,양초와 같이 고체가 기체로 되어 연소하는 형태는 어떤 연소에 해당하는가?,,표면연소,분해연소,자기연소,증발연소,4
소방설비산업기사(기계),2007,1,소방원론,19,"건물내부에서 화재가 발생하여 실내온도가 27℃에서 1227℃로 상승한다면 이 온도상승으로 인하여 실내공기는 처음의 몇 배로 팽창하겠는가? (단, 화재에 의한 압력변화 등 기타 주어지지 않은 조건은 무시한다.)",,3배,5배,7배,9배,2
소방설비산업기사(기계),2007,1,소방원론,20,다음 중 정전기를 방지하기 위한 대책에 해당되지 않는 것은?,,접지를 한다.,물질의 마찰을 크게 한다.,공기를 이온화한다.,공기의 상대습도를 일정 수준 이상으로 유지한다.,2
소방설비산업기사(기계),2007,1,소방유체역학,21,다음 중 Newton의 점성법칙을 기초로 한 점도계는?,,낙구식 점도계,Ostwald 점도계,Saybolt 점도계,Stormer 점도계,4
