Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2012,2,소방원론,1,가연성 물질이 아닌 것은?,,프로판,산소,에탄,암모니아,2
소방설비산업기사(기계),2012,2,소방원론,2,화재원인이 되는 정전기 발생 방지대책 중 틀린 것은?,,상대습도를 높인다.,공기를 이온화시킨다.,접지시설을 한다.,가능한 한 부도체를 사용한다.,4
소방설비산업기사(기계),2012,2,소방원론,3,다음 중 착화온도가 가장 높은 물질은?,,황린,아세트알데히드,메탄,이황화탄소,3
소방설비산업기사(기계),2012,2,소방원론,4,물과 반응하여 가연성 가스를 발생시키는 물질이 아닌 것은?,,탄화알루미늄,칼륨,과산화수소,트리에틸알루미늄,3
소방설비산업기사(기계),2012,2,소방원론,5,일반 건축물에서 가연성 건축 구조재와 가연성 수용물의 양으로 건물 화재시 화재 위험성을 나타내는 용어는?,,화재하중,연소범위,활성화에너지,착화점,1
소방설비산업기사(기계),2012,2,소방원론,6,대표적인 열의 전달방법이 아닌 것은?,,전도,흡수,복사,대류,2
소방설비산업기사(기계),2012,2,소방원론,7,질식소화와 가장 거리가 먼 것은?,,CO$_2$소화기를 사용하여 소화,물분무의 방사를 이용하여 소화,포소화약제를 방사하여 소화,가스 공급밸브를 차단하여 소화,4
소방설비산업기사(기계),2012,2,소방원론,8,Halon 1211의 분자식으로 옳은 것은?,,C$_2$FClBr,CBr$_2$ClF,CCl$_2$BrF,CBrClF$_2$,4
소방설비산업기사(기계),2012,2,소방원론,9,화재분류중 금속분 화재에 해당되는 것은?,,A급,B급,C급,D급,4
소방설비산업기사(기계),2012,2,소방원론,10,벤젠에 대한 설명으로 옳은 것은?,,방향족 화합물로 적색 액체이다.,고체상태에서도 가연성 증기를 발생할 수 있다.,인화점은 약 14℃ 이다.,화재 시 CO$_2$는 사용불가이며 주수에 의한 소화가 효과적이다.,2
소방설비산업기사(기계),2012,2,소방원론,11,질식소화 방법과 가장 거리가 먼 것은?,,불활성 기체를 가연물에 방출하는 방법,가연성 기체의 농도를 높게 하는 방법,불연성 포소화약제로 가연물을 덮는 방법,건조 모래로 가연물을 덮는 방법,2
소방설비산업기사(기계),2012,2,소방원론,12,대기압을 나타내는 단위는?,,mmHg,cd,dB,Gauss,1
소방설비산업기사(기계),2012,2,소방원론,13,연소범위에 대한 설명 중 틀린 것은?,,상한과 하한의 값을 가지고 있다.,연소에 필요한 혼합 가스의 농도를 말한다.,동일 물질이라고 환경에 따라 연소범위가 달라질 수 있다.,연소범위가 좁을수록 연소 위험성은 높아진다.,4
소방설비산업기사(기계),2012,2,소방원론,14,ABC급 소화성능을 가지는 분말소화약제는?,,탄산수소나트륨,탄산수소칼륨,제1인산암모늄,황산알루미늄,3
소방설비산업기사(기계),2012,2,소방원론,15,어떤 기체의 확산속도가 산소보다 4배 빠르다면 이 기체는 무엇으로 예상할 수 있는가?,,질소,수소,이산화탄소,암모니아,2
소방설비산업기사(기계),2012,2,소방원론,16,청정 소화약제인 HCFC-124의 화학식은?,,CHF$_3$,CF$_3$CHFCF$_3$,CHCOFCF$_3$,C$_4$H$_{10}$,3
소방설비산업기사(기계),2012,2,소방원론,17,수소 4kg이 완전 연소할 때 생성되는 수증기는 몇 kmol인가?,,1,2,4,8,2
소방설비산업기사(기계),2012,2,소방원론,18,Halon 104가 수증기와 작용해서 생기는 유독가스에 해당하는 것은?,,포스겐,황화수소,이산화질소,포스핀,1
소방설비산업기사(기계),2012,2,소방원론,19,연소의 3대 기본요소에 해당되는 것은?,,"가연물, 산소, 점화원","가연물, 산소, 바람","가연물, 연쇄반응, 점화원","산소, 점화원, 연쇄반응",1
소방설비산업기사(기계),2012,2,소방원론,20,산소를 포함하고 있어서 자기연소가 가능한 물질은?,,니트로글리세린,금속칼륨,금속나트륨,황린,1
소방설비산업기사(기계),2012,2,소방유체역학,21,다음 그림과 같은 탱크에 물이 들어있다. A-B면(5[m]×2[m])에 작용하는 힘은 약 몇 [kN]인가?,O,0.95,10.5,95.5,955,4
소방설비산업기사(기계),2012,2,소방유체역학,22,"다음 그림에서 압력차 $P_1-P_2$는 약 몇 [Pa]인가? (단, 수은의 비중은 13.6, 물의 비중은 1, 벤투리관은 수평으로 놓여 있으며, h는 [m]단위이다)",O,$1.35 \\times 10^4 h$,$1.25 \\times 10^4 h$,$13.25 \\times 10^4 h$,$12.35 \\times 10^4 h$,4
소방설비산업기사(기계),2012,2,소방유체역학,23,수평 원관 내 층류 유동에서 유량은?,,관의 길이에 비례한다.,점성에 비례한다.,지름의 4승에 비례한다.,압력강하에 반비례한다.,3
소방설비산업기사(기계),2012,2,소방유체역학,24,"물탱크에서 물의 높이가 4[m]일 때, 수심 2.5[m]에서 받는 계기압력은 약 몇 [Pa]인가?",,24.5,245,"2,450","24,500",4
소방설비산업기사(기계),2012,2,소방유체역학,25,"그림과 같은 중앙 부분에 구멍이 뚫린 정지에 있는 원판에 직경 D의 원형 물제트가 대기압 상태에서 충돌하여, 원판 뒤로 직경 d의 원형 물제트가 V의 속도로 흘러나가고 있을 때, 이 원판이 받는 힘의 크기는 얼마인가? (단, ρ는 물의 밀도이다)",O,$\\frac{\\rho \\pi V(D^2-d^2)}{16}$,$\\frac{\\rho \\pi V(D^2-d^2)}{4}$,$\\frac{\\rho \\pi V^2(D^2-d^2)}{16}$,$\\frac{\\rho \\pi V^2(D^2-d^2)}{4}$,4
소방설비산업기사(기계),2012,2,소방유체역학,26,"질소가스가 정상상태, 정상 유동과정으로 가열된다. 이때 입구의 상태는 500[kPa], 35[℃]이고, 출구의 상태는 500[kPa], 1,000[℃]이다. 운동에너지와 위치에너지의 변화를 무시할 때 질소 1[kg]당 요구되는 전열량은 몇[kJ]인가? (단, 질소의 정압비열 1.0416[kJ/(kg·K)]이다)",,"1,005","1,010","1,015","1,020",1
소방설비산업기사(기계),2012,2,소방유체역학,27,"그림과 같이 지름이 $D_1$, $D_2$인 두 개의 동심원 사이에 유체가 흐르고 있다. 유동 단면의 수력직경(Hydraulic Diameter)을 구하면?",O,$D_2-D_1$,$\\frac{D_1+D_2}{2}$,$\\frac{D_2-D_1}{4}$,$\\frac{D_1+D_2}{4}$,1
소방설비산업기사(기계),2012,2,소방유체역학,28,"온도 차이 10[℃], 열전도율 10[W/(m·K)], 두께 25[cm]인 벽을 통한 열유속(Heat Flux)과 온도 차이 20[℃], 열전도율 k[W/(m·K)], 두께 10[m]인 벽을 통한 열유속이 같다면 k의 값은?",,2,5,10,20,1
소방설비산업기사(기계),2012,2,소방유체역학,29,"다음중 동점성계수의 차원으로 올바른 것은? (단, M, L, T는 각각 질량, 길이, 시간을 나타낸다)",,$ML^{-1}T^{-1}$,$ML^{-1}T^{-2}$,$L^2T^{-1}$,$MLT^{-2}$,3
소방설비산업기사(기계),2012,2,소방유체역학,30,그림과 같은 상태에서 손실을 무시하고 물의 분출속도를 구하면 약 몇 [m/s]인가?,O,16.2,18.8,19.8,22.8,2
