Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2018,2,소방원론,1,소화약제로서의 물의 단점을 개선하기 위하여 사용하는 첨가제가 아닌 것은?,,부동액,침투제,중점제,방식제,4
소방설비산업기사(기계),2018,2,소방원론,2,방폭구조 중 전기불꽃이 발생하는 부분을 기름 속에 잠기게 함으로써 기름면 위 또는 용기 외부에 존재하는 가연성 증기에 착화할 우려가 없도록 한 구조는?,,내압 방폭구조,안전증 방폭구조,유입 방폭구조,본질안전 방폭구조,3
소방설비산업기사(기계),2018,2,소방원론,3,포 소화약제에 대한 설명으로 옳은 것은?,,수성막포는 단백포 소화약제보다 유출유 화재에 소화성능이 떨어진다.,수용성 유류화재에는 알콜형포 소화약제가 적합하다.,알콜형포 소화약제의 주성분은 제2철염이다.,불화단백포는 단백포에 비하여 유동성이 떨어진다.,2
소방설비산업기사(기계),2018,2,소방원론,4,자연발화에 대한 설명으로 틀린 것은?,,외부로부터 열의 공급을 받지 않고 온도가 상승하는 현상이다.,물질의 온도가 발화점 이상이면 자연발화 한다.,다공질이고 열전도가 작은 물질일수록 자연발화가 일어나기 어렵다.,건성유가 묻어있는 기름걸레가 적층되어 있으면 자연발화가 일어나기 쉽다.,3
소방설비산업기사(기계),2018,2,소방원론,5,가연물의 종류에 따른 화재의 분류로 틀린 것은?,,일반화재：A급,유류화재：B급,전기화재：C급,주방화재：D급,4
소방설비산업기사(기계),2018,2,소방원론,6,정전기 발생 방지대책 중 틀린 것은?,,상대습도를 높인다.,공기를 이온화시킨다.,접지시설을 한다.,가능한 한 부도체를 사용한다.,4
소방설비산업기사(기계),2018,2,소방원론,7,할로겐화합물 소화약제가 아닌 것은?,,CF$_3$Br,C$_2$F$_4$Br$_2$,CF$_2$ClBr,KHCO$_3$,4
소방설비산업기사(기계),2018,2,소방원론,8,B급 화재에 해당하지 않는 것은?,,목탄,등유,아세톤,이황화탄소,1
소방설비산업기사(기계),2018,2,소방원론,9,일산화탄소에 관한 설명으로 틀린 것은?,,일산화탄소의 증기비중은 약 0.97로 공기보다 약간 가볍다.,인체의 혈액 속에서 헤모글로빈(Hb)과 산소의 결합을 방해한다.,질식작용은 없다.,불완전연소시 주로 발생한다.,3
소방설비산업기사(기계),2018,2,소방원론,10,자연발화의 발화원이 아닌 것은?,,분해열,흡착열,발효열,기화열,4
소방설비산업기사(기계),2018,2,소방원론,11,실내 화재 발생 시 순간적으로 실 전체로 화염이 확산되면서 온도가 급격히 상승하는 현상은?,,제트 화이어(jet fire),화이어 볼(fire ball),플래시 오버(flash over),리프트(lift),3
소방설비산업기사(기계),2018,2,소방원론,12,안전을 위해서 물속에 저장하는 물질은?,,나트륨,칼륨,이황화탄소,과산화나트륨,3
소방설비산업기사(기계),2018,2,소방원론,13,물이 소화약제로서 널리 사용되고 있는 이유에 대한 설명으로 틀린 것은?,,다른 약제에 비해 쉽게 구할 수 있다.,비열이 크다.,증발잠열이 크다.,점도가 크다.,4
소방설비산업기사(기계),2018,2,소방원론,14,화학적 점화원의 종류가 아닌 것은?,,연소열,중합열,분해열,아크열,4
소방설비산업기사(기계),2018,2,소방원론,15,물의 증발잠열은 약 몇 kcal/kg 인가?,,439,539,639,739,2
소방설비산업기사(기계),2018,2,소방원론,16,"공기 1kg 중에는 산소가 약 몇 mol이 들어 있는가? (단, 산소, 질소 1mol의 분자량은 각각 32g, 28g이고, 공기 중 산소의 농도는 23wt%이다.)",,5.65,6.53,7.19,7.91,3
소방설비산업기사(기계),2018,2,소방원론,17,기름의 표면에 거품과 얇은 막을 형성하여 유류화재 진압에 뛰어난 소화효과를 갖는 포소화약제는?,,수성막포,합성계면활성제포,단백포,알콜형포,1
소방설비산업기사(기계),2018,2,소방원론,18,분해폭발을 일으키지 않는 물질은?,,아세틸렌,프로판,산화질소,산화에틸렌,2
소방설비산업기사(기계),2018,2,소방원론,19,오존파괴지수(ODP)가 가장 큰 것은?,,Halon 104,CFC 11,Halon 1301,CFC 113,3
소방설비산업기사(기계),2018,2,소방원론,20,칼륨이 물과 반응하면 위험한 이유는?,,수소가 발생하기 때문에,산소가 발생하기 때문에,이산화탄소가 발생하기 때문에,아세틸렌이 발생하기 때문에,1
소방설비산업기사(기계),2018,2,소방유체역학,21,"물이 2m 깊이로 차 있는 개방된 직육면체 모양의 물탱크 바닥에 한 변이 20cm인 정사각형 판이 놓여 있다. 이 판의 윗면이 받는 힘은 약 몇 N인가? (단, 대기압은 무시한다.)",,785,492,259,157,1
소방설비산업기사(기계),2018,2,소방유체역학,22,유량이 0.75m$^3$/min인 소화설비 배관의 안지름이 100mm일 때 배관 속을 흐르는 물의 평균 유속은 약 몇 m/s인가?,,0.8,1.1,1.4,1.6,4
소방설비산업기사(기계),2018,2,소방유체역학,23,"한 변의 길이가 10cm인 정육면체의 금속 무게를 공기 중에서 달았더니 77N이었고, 어떤 액체 중에서 달아보니 70N이었다. 이 액체의 비중량은 몇 N/m$^3$인가?",,7700,7300,7000,6300,3
소방설비산업기사(기계),2018,2,소방유체역학,24,관내에서 유체가 흐를 경우 유체의 흐름이 빨라 완전 난류 유동이 되면 손실 수두는?,,대략 속도의 제곱에 비례한다.,대략 속도의 제곱에 반비례한다.,대략 속도에 비례한다.,대략 속도에 반비례한다.,1
소방설비산업기사(기계),2018,2,소방유체역학,25,"물 분류가 고정평판을 60°의 각도로 충돌할 때 유량이 500L/min, 유속이 15m/s이면 분류가 평판에 수직방향으로 미치는 힘은 약 몇 N 인가? (단, 중력은 무시한다.)",O,10.8,5.4,108,54,3
소방설비산업기사(기계),2018,2,소방유체역학,26,"동력(Power)과 같은 차원을 갖는 것은? (단, P는 압력, Q는 체적유량, V는 유체 속도를 나타낸다.)",,PV,PQ,VQ,PQV,2
소방설비산업기사(기계),2018,2,소방유체역학,27,공동현상(cavitation)의 방지법으로 적절하지 않은 것은?,,단흡입펌프보다는 양흡입펌프를 사용한다.,펌프의 회전수를 낮추어 흡입 비속도를 적게 한다.,펌프의 설치 위치를 가능한 한 높여서 흡입양정을 크게 한다.,마찰저항이 작은 흡입관을 사용하여 흡입관의 손실을 줄인다.,3
소방설비산업기사(기계),2018,2,소방유체역학,28,"높이 40m의 저수조에서 15m의 저수조로 안지름 45cm, 길이 600m의 주철관을 통해 물이 흐르고 있다. 유량은 0.25m$^3$/s이며, 관로 중의 터빈에서 29.4kW의 동력을 얻는다면 관로의 손실수두는 약 몇 m인가? (단, 터빈의 효율은 100%이다.)",,7,9,11,13,4
소방설비산업기사(기계),2018,2,소방유체역학,29,"어느 용기에 3g의 수소(H$_2$)가 채워졌다. 만일 같은 압력 및 온도 조건 하에서 이 용기에 수소 대신 메탄(CH$_4$, 분자량 16)을 채운다면 이 용기에 채운 메탄의 질량은 몇 g인가?",,10,24,34,40,2
소방설비산업기사(기계),2018,2,소방유체역학,30,"열려있는 탱크에 비중(S)이 2.5인 액체가 1.2m, 그 위에 물이 1m가 있다. 이 때 탱크의 바닥면에 작용하는 계기압력은 약 몇 kPa 인가?",O,19.6,39.2,58.8,78.4,2
소방설비산업기사(기계),2018,2,소방유체역학,31,"분자량이 4이고 비열비가 1.67인 이상기체의 정압비열은 약 몇 kJ/(kmol·K)인가? (단, 이상기체의 일반기체상수는 8.314J/(mol·K)이다.)",,3.1,4.72,5.18,6.75,3
소방설비산업기사(기계),2018,2,소방유체역학,32,"출구 지름이 1cm인 노즐이 달린 호스로 20L의 생수통에 물을 채운다. 생수통을 채우는 시간이 50초가 걸린다면, 노즐 출구에서의 물의 평균 속도는 몇 m/s인가?",,5.1,7.2,11.2,20.4,1
소방설비산업기사(기계),2018,2,소방유체역학,33,비중이 0.75인 액체와 비중량이 6700N/m$^3$인 액체를 부피 비 1：2로 혼합한 혼합액의 밀도는 약 몇 kg/m$^3$ 인가?,,688,706,727,748,2
소방설비산업기사(기계),2018,2,소방유체역학,34,"유동손실을 유발하는 액체의 점성 즉, 점도를 측정하는 장치에 관한 설명으로 옳은 것은?",,Stomer 점도계는 하겐-포아젤 법칙을 기초로 한 방식이다.,낙구식 점도계는 Stokes의 법칙을 이용한 방식이다.,Saybolt 점도계는 액중에 잠긴 원판의 회전저항의 크기로 측정한다.,Ostwald 점도계는 Stokes의 법칙을 이용한 방식이다.,2
소방설비산업기사(기계),2018,2,소방유체역학,35,다음 중 대류 열전달과 관계되는 사항으로 가장 거리가 먼 것은?,,팬(fan)을 이용해 컴퓨터 CPU의 열을 식힌다.,뜨거운 커피에 바람을 불어 식힌다.,에어컨은 높은 곳에 라디에이터는 낮은 곳에 설치한다.,판자를 화로 앞에 놓아 열을 차단한다.,4
소방설비산업기사(기계),2018,2,소방유체역학,36,"유동하는 물의 속도가 12m/s, 압력이 98kPa이다. 이 때 속도수두와 압력수두는 각각 얼마인가?",,"7.35m, 10m","43.5m, 10.5m","7.35m, 20.3m","0.66m, 10m",1
소방설비산업기사(기계),2018,2,소방유체역학,37,"절대압력이 101kPa인 상온의 공기가 가역단열변화를 할 때 체적탄성계수는 몇 kPa인가? (단, 공기의 비열비는 1.4이다.)",,72.1,92.3,118.8,141.4,4
소방설비산업기사(기계),2018,2,소방유체역학,38,"지름이 1.5m로 변하는 돌연 축소하는 관에 6m$^3$/s의 유량으로 물이 흐르고 있다. 이 때 손실동력은 약 몇 kW인가? (단, 돌연 축소에 의한 부차적 손실계수 K는 0.3이다.)",,6.8,7.4,9.1,10.4,4
소방설비산업기사(기계),2018,2,소방유체역학,39,"동력이 2kW인 펌프를 사용하여 수면의 높이 차이가 40m인 곳으로 물을 끌어 올리려고 한다. 관로 전체의 손실수두가 10m라고 할 때 펌프의 유량은 약 몇 m$^3$/s인가? (단, 펌프의 효율은 90%이다.)",,0.00294,0.00367,0.00408,0.00453,2
소방설비산업기사(기계),2018,2,소방유체역학,40,"펌프는 흡입 수면으로부터 송출되는 높이까지 물을 송출시키는 기계로서 흡입수면과 송출수면 사이의 높이를 실양정이라고 한다. 이 실양정을 세분화할 때 펌프로부터 송출수면까지의 높이를 무엇이라고 하는가? (단, 흡입수면과 송출수면은 대기에 노출된다고 가정한다.)",,유효실양정,무효실양정,송출실양정,흡입실양정,3
소방설비산업기사(기계),2018,2,소방관계법규,41,"화재예방, 소방시설 설치·유지 및 안전관리에 관한 법령상 둘 이상의 특정소방대상물이 내화구조로 된 연결통로가 벽이 없는 구조로서 그 길이가 몇 m 이하인 경우 하나의 소방대상물로 보는가?",,6,9,10,12,1
소방설비산업기사(기계),2018,2,소방관계법규,42,"화재예방, 소방시설 설치·유지 및 안전관리에 관한 법령상 수용인원 산정 방법 중 다음의 청소년시설의 수용인원은 몇 명인가?\n\n청소년시설의 종사자수는 5명, 숙박시설은 모두 2인용 침대이며 침대수량은 50개이다.",,55,75,85,105,4
소방설비산업기사(기계),2018,2,소방관계법규,43,"화재예방, 소방시설 설치·유지 및 안전관리에 관한 법령상 근무자 및 거주자에게 소방훈련·교육을 실시하여야 하는 특정소방대상물의 기준 중 다음 ( ) 안에 알맞은 것은?\n\n특정소방대상물 중 상시 근무하거나 거주하는 인원(숙박시설의 경우에는 상시 근무하는 인원)이 ( )명 이하인 특정소방대상물을 제외한 것을 말한다.",,3,5,7,10,4
소방설비산업기사(기계),2018,2,소방관계법규,44,"소방시설공사업법령상 감리원의 세부 배치 기준 중 일반 공사감리 대상인 경우 다음 ( ) 안에 알맞은 것은? (단, 일반 공사감리 대상인 아파트의 경우는 제외한다.)\n\n1명의 감리원이 담당하는 소방시설감리 현장은 ( ㉠ )개 이하로서 감리현장 연면적의 총 합계가 ( ㉡ )m$^2$ 이하일 것. ",,"㉠ 5, ㉡ 50000","㉠ 5, ㉡ 100000","㉠ 7, ㉡ 50000","㉠ 7, ㉡ 100000",2
