Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2016,1,소방원론,1,할론 1301의 화학식으로 옳은 것은?,,CBr$_3$Cl,CBrCl$_3$,CF$_3$Br,CFBr$_3$,3
소방설비산업기사(기계),2016,1,소방원론,2,화재 시 연소의 연쇄반응을 차단하는 소화방식은?,,냉각소화,화학소화,질식소화,가스제거,2
소방설비산업기사(기계),2016,1,소방원론,3,"분말 소화약제의 주성분 중에서 A,B,C급 화재 모두에 적용성이 있는 것은?",,KHCO$_3$,NaHCO$_3$,Al$_2$(SO$_4$)$_3$,NH$_4$H$_2$PO$_4$,4
소방설비산업기사(기계),2016,1,소방원론,4,"공기 중에 분산된 밀가루, 알루미늄가루 등이 에너지를 받아 폭발하는 현상은?",,분진폭발,분무폭발,충격폭발,단열압축폭발,1
소방설비산업기사(기계),2016,1,소방원론,5,건축물에 화재가 발생할 때 연소확대를 방지하기 위한 계획에 해당되지 않는 것은?,,수직계획,입면계획,수평계획,용도계획,2
소방설비산업기사(기계),2016,1,소방원론,6,대형소화기에 충전하는 소화약제 양의 기준으로 틀린 것은?,,할로겐화물소화기: 20kg 이상,강화액소화기: 60L 이상,분말소화기: 20kg 이상,이산화탄소소화기: 50kg 이상,1
소방설비산업기사(기계),2016,1,소방원론,7,피난시설의 안전구획 중 1차 안전구획에 속하는 것은?,,계단,복도,계단부속실,피난층에서 외부와 직면한 현관,2
소방설비산업기사(기계),2016,1,소방원론,8,기체연료의 연소형태로서 연료와 공기를 인접한 2개의 분출구에서 각각 분출시켜 계면에서 연소를 일으키게 하는 것은?,,증발연소,자기연소,확산연소,분해연소,3
소방설비산업기사(기계),2016,1,소방원론,9,산화열에 의해 자연발화 될 수 있는 물질이 아닌 것은?,,석탄,건성유,고무 분말,퇴비,4
소방설비산업기사(기계),2016,1,소방원론,10,질소(N$_2$)의 증기비중은 약 얼마인가?,,0.8,0.97,1.5,1.8,2
소방설비산업기사(기계),2016,1,소방원론,11,건축물 화재의 가혹도에 영향을 주는 주요소로 적합하지 않은 것은?,,공기의 공급량,가연물질의 연소열,가연물질의 비표면적,화재시의 기상,4
소방설비산업기사(기계),2016,1,소방원론,12,수소 4kg이 완전연소 할 때 생성되는 수증기는 몇 kmol인가?,,1,2,4,8,2
소방설비산업기사(기계),2016,1,소방원론,13,전기화재의 원인으로 볼 수 없는 것은?,,승압에 의한 발화,과전류에 의한 발화,누전에 의한 발화,단락에 의한 발화,1
소방설비산업기사(기계),2016,1,소방원론,14,소화약제로 널리 사용되는 물의 물리적 성질로 틀린 것은?,,대기압 하에서 용융열은 약 80cal/g이다.,대기압 하에서 증발 잠열은 약 539cal/g이다.,대기압 하에서 액체상의 비열은 1cal/g℃이다.,대기압 하에서 액체에서 수증기로 상변화가 일어나면 체적은 500배 증가한다.,4
