Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2002,1,소방원론,1,지하층 및 무창층에서 사용이 제한되는 소화기의 조합으로 옳은 것은?,,"이산화탄소, 하론1301","강화액, 인산암모늄분말","이산화탄소, 하론1211","가압식분말, 축압식분말",3
소방설비산업기사(기계),2002,1,소방원론,2,"제4류위험물 즉, 인화성액체에 대한 특성 및 소화방법에 대한 설명으로 틀린 것은?",,액체의 증기는 일반적으로 공기보다 무겁기 때문에 낮은 바닥에서 가연성 혼합기체를 형성하기 쉽다.,정전기 발생으로 인한 폭발위험이 있다.,일반적으로 물보다 가볍고 물에 녹지 않기 때문에 화재시 주수하게 되면 화면을 확산시키게 된다.,일반적으로 액체이기 때문에 질식소화로는 효과가 없다.,4
소방설비산업기사(기계),2002,1,소방원론,3,위험물의 제조소에서 게시판에 주의사항을 표시하려고 한다. 제4류위험물에 대한 표시는 어떻게 하는 것이 적당하겠는가?,,물기주의,접근금지,화기엄금,충격주의,3
소방설비산업기사(기계),2002,1,소방원론,4,"체적비로 메탄 80%, 에탄 15%, 프로판 4%, 부탄이 1%인 혼합기체가 있다. 이 기체의 공기 중에서의 폭발하한계는 약 몇 % 인가? (단, 공기 중 단일 가스의 폭발 하한계는 CH$_4$: 5%, C$_2$H$_6$: 2%, C$_3$H$_8$: 2%, C$_4$H$_{10}$: 1.8% 이다.)",,3.2,3.8,4.2,5.2,2
소방설비산업기사(기계),2002,1,소방원론,5,발화의 전기적 열원이 될 수 없는 것은?,,전기저항,정전기,아크,전선피복,4
소방설비산업기사(기계),2002,1,소방원론,6,목조건물에 화재가 발생하여 잔화정리를 할 때의 주의사항으로 잘못된 것은?,,타서 떨어지기 쉬운 물건에 주의한다.,불티가 남기 쉬운 천정속을 주의한다.,도괴된 건물 밑은 위험하므로 살피지 않는다.,연소된 인접 건물의 지붕 등의 잔화정리에도 주의한다.,3
소방설비산업기사(기계),2002,1,소방원론,7,특수가연물로 볼 수 없는 것은?,,대패밥,톱밥,파라핀,볏짚,3
소방설비산업기사(기계),2002,1,소방원론,8,건축물의 주요 구조부에 해당하는 것은?,,작은 보,옥외 계단,지붕틀,최하층 바닥,3
소방설비산업기사(기계),2002,1,소방원론,9,화재의 3요소에는 산소 공급원이 있다. 이 산소 공급원이 될 수 없는 것은?,,공기,산화제,환원제,바람,3
소방설비산업기사(기계),2002,1,소방원론,10,연소(燃燒)의 3요소로 짝지워진 것은?,,"가연물, 조연물, 일정한 온도(점화 에너지)","가연물, 물체, 일정한 온도(점화 에너지)","조연물, 물체, 장소(공간)","물체, 장소(공간), 공기",1
소방설비산업기사(기계),2002,1,소방원론,11,셀룰로이드 화재시 이용되는 소화방법은?,,탄산가스를 방사한다.,사염화탄소를 방사한다.,포를 방사한다.,대량 주수를 한다.,4
소방설비산업기사(기계),2002,1,소방원론,12,소화제의 적응대상에 따라 분류한 화재종류 중 A급 화재에 속하지 않는 것은?,,목재 화재,섬유류 화재,합성수지류 화재,전기 화재,4
소방설비산업기사(기계),2002,1,소방원론,13,화재시 화원과 격리된 인접 가연물에 불이 옮겨 붙는 것은 무엇 때문인가?,,대류열,복사열,전도열,적외선열,2
소방설비산업기사(기계),2002,1,소방원론,14,전기실이나 통신실 등의 소화설비에 적합한 것은?,,스프링클러설비,옥내소화전설비,분말소화설비,"하론소화설비, CO$_2$소화설비",4
소방설비산업기사(기계),2002,1,소방원론,15,공기 중의 산소는 용적으로 약 몇 % 정도 인가?,,15,21,25,30,2
소방설비산업기사(기계),2002,1,소방원론,16,방화구조가 아닌 것은?,,두께 1.2cm이상의 석고판 위에 석면 시멘트판을 붙인 것,석고판 위에 회반죽을 바른 것으로 그 두께의 합계가 2.0cm이상인 것,심벽에 흙으로 맞벽치기한 것,철망모르터 바르기로서 그 바름두께가 2cm 이상인 것,2
