Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비산업기사(기계),2011,1,소방원론,1,다음 중 열전도율이 가장 낮은 것은?,,구리,화강암,알루미늄,석면,4
소방설비산업기사(기계),2011,1,소방원론,2,불연성 물질로만 이루어진 것은?,,"황린, 나트륨","적린, 유황","이황화탄소, 니트로글리세린","과산화나트륨, 질산",4
소방설비산업기사(기계),2011,1,소방원론,3,물의 물리적 성질에 대한 설명으로 틀린 것은?,,물의 비열은 1cal/g℃이다.,"100℃, 1기압에서 증발잠열은 약 539cal/g이다.",물의 비중은 0℃에서 가장 크다.,액체상태에서 수증기로 바뀌면 체적이 증가한다.,3
소방설비산업기사(기계),2011,1,소방원론,4,산화반응에 대한 설명중 틀린 것은?,,화재에서의 산화반응은 발열반응이다.,산화반응의 생성물은 아무것도 없다.,"화재와 같은 산화반응이 일어나기 위해서는 연료, 산소공급원, 점화원이 필요하다.",공기중의 산소는 산화제라고 할 수 있다.,2
소방설비산업기사(기계),2011,1,소방원론,5,건축물의 주요구조부에 해당하지 않는 것은?,,바닥,기둥,작은 보,주계단,3
소방설비산업기사(기계),2011,1,소방원론,6,연소 또는 소화약제에 대한 설명으로 틀린 것은?,,기체의 정압비열은 정적비열보다 크다.,탄화수소가 완전연소하면 일산화탄소와 물이 발생한다.,CO$_2$ 소화약제는 액화할 수 있다.,물의 증발잠열은 아세톤 벤젠보다 크다.,2
소방설비산업기사(기계),2011,1,소방원론,7,소화기의 설치장소로 적당하지 않는 것은?,,통행 또는 피난에 지장을 주지 않는 장소,사용시 반출이 용이한 장소,장난의 방지를 위하여 사람들의 눈에 띄지 않는 장소,각 부분으로부터 규정된 거리이내의 장소,3
소방설비산업기사(기계),2011,1,소방원론,8,"A, B, C급 화재에 적응성이 있는 분말 소화약제는?",,NH$_4$H$_2$PO$_4$,KHCO$_3$,NaHCO$_3$,Na$_2$O$_2$,1
소방설비산업기사(기계),2011,1,소방원론,9,다음중 오존파괴지수가 가장 큰 것은?,,Halon 104,CFC-11,Halon 1301,CFC-113,3
소방설비산업기사(기계),2011,1,소방원론,10,화재발생위험에 대한 설명으로 옳지 않은 것은?,,인화점은 낮을수록 위험하다.,발화점은 높을수록 위험하다.,산소농도는 높을수록 위험하다.,연소하한계는 낮을수록 위험하다.,2
